V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
79.9654,0.626374,2.70581,0.626374,All
80.1025,0.627373,2.7078,0.627373,All
80.3942,0.628372,2.71031,0.628372,All
80.4502,0.629371,2.71208,0.629371,All
80.4683,0.63037,2.71743,0.63037,All
80.4922,0.631369,2.71838,0.631369,All
80.8195,0.632368,2.72625,0.632368,All
80.9844,0.633367,2.72639,0.633367,All
81.0017,0.634366,2.72799,0.634366,All
81.0211,0.635365,2.73214,0.635365,All
81.0387,0.636364,2.73586,0.636364,All
81.07,0.637363,2.74656,0.637363,All
81.071,0.638362,2.74773,0.638362,All
81.1133,0.639361,2.75737,0.639361,All
81.1452,0.64036,2.77407,0.64036,All
81.27,0.641359,2.77913,0.641359,All
81.3753,0.642358,2.79138,0.642358,All
81.3766,0.643357,2.79268,0.643357,All
81.4142,0.644356,2.7927,0.644356,All
81.4364,0.645355,2.79307,0.645355,All
81.442,0.646354,2.79932,0.646354,All
81.4778,0.647353,2.80508,0.647353,All
81.5871,0.648352,2.81239,0.648352,All
81.6317,0.649351,2.81567,0.649351,All
81.7438,0.65035,2.81976,0.65035,All
81.9367,0.651349,2.82566,0.651349,All
82.0139,0.652348,2.83394,0.652348,All
82.0528,0.653347,2.83618,0.653347,All
82.1449,0.654346,2.83651,0.654346,All
82.2185,0.655345,2.8376,0.655345,All
82.287,0.656344,2.84569,0.656344,All
82.3341,0.657343,2.84716,0.657343,All
82.373,0.658342,2.85394,0.658342,All
82.5152,0.659341,2.85864,0.659341,All
82.5582,0.66034,2.85885,0.66034,All
82.6242,0.661339,2.85992,0.661339,All
82.6242,0.662338,2.86554,0.662338,All
82.6261,0.663337,2.873,0.663337,All
82.6464,0.664336,2.87457,0.664336,All
83.0214,0.665335,2.88069,0.665335,All
83.027,0.666334,2.89322,0.666334,All
83.0309,0.667333,2.90544,0.667333,All
83.2501,0.668332,2.90575,0.668332,All
83.3227,0.669331,2.9101,0.669331,All
83.3716,0.67033,2.93166,0.67033,All
83.4958,0.671329,2.93373,0.671329,All
83.5362,0.672328,2.93918,0.672328,All
83.5522,0.673327,2.95434,0.673327,All
83.5817,0.674326,2.95471,0.674326,All
83.6308,0.675325,2.9551,0.675325,All
83.7212,0.676324,2.97078,0.676324,All
83.7433,0.677323,2.97624,0.677323,All
83.7985,0.678322,2.99208,0.678322,All
83.8146,0.679321,2.99254,0.679321,All
83.8779,0.68032,2.9929,0.68032,All
83.9144,0.681319,2.99802,0.681319,All
83.9614,0.682318,3.00341,0.682318,All
83.9812,0.683317,3.00675,0.683317,All
84.0515,0.684316,3.00942,0.684316,All
84.1696,0.685315,3.02032,0.685315,All
84.2032,0.686314,3.02985,0.686314,All
84.3213,0.687313,3.03176,0.687313,All
84.3257,0.688312,3.03771,0.688312,All
84.5072,0.689311,3.04252,0.689311,All
84.5231,0.69031,3.04821,0.69031,All
84.7149,0.691309,3.05107,0.691309,All
84.8616,0.692308,3.05528,0.692308,All
84.9419,0.693307,3.07696,0.693307,All
84.9572,0.694306,3.07719,0.694306,All
85.009,0.695305,3.09371,0.695305,All
85.0252,0.696304,3.10452,0.696304,All
85.0762,0.697303,3.12754,0.697303,All
85.235,0.698302,3.13056,0.698302,All
85.4225,0.699301,3.14088,0.699301,All
85.6087,0.7003,3.14693,0.7003,All
85.6858,0.701299,3.15596,0.701299,All
85.7539,0.702298,3.15807,0.702298,All
85.8566,0.703297,3.16249,0.703297,All
85.8656,0.704296,3.17269,0.704296,All
85.912,0.705295,3.18125,0.705295,All
85.9782,0.706294,3.18501,0.706294,All
86.0928,0.707293,3.19296,0.707293,All
86.0936,0.708292,3.21091,0.708292,All
86.177,0.709291,3.22168,0.709291,All
86.1808,0.71029,3.23112,0.71029,All
86.373,0.711289,3.23652,0.711289,All
86.4116,0.712288,3.24714,0.712288,All
86.6979,0.713287,3.26231,0.713287,All
86.7519,0.714286,3.27383,0.714286,All
86.7701,0.715285,3.284,0.715285,All
86.8909,0.716284,3.28681,0.716284,All
86.9971,0.717283,3.29711,0.717283,All
87.1844,0.718282,3.31223,0.718282,All
87.2855,0.719281,3.3211,0.719281,All
87.2947,0.72028,3.32344,0.72028,All
87.467,0.721279,3.32508,0.721279,All
87.5573,0.722278,3.3301,0.722278,All
87.5751,0.723277,3.33225,0.723277,All
87.6044,0.724276,3.35392,0.724276,All
87.7302,0.725275,3.35553,0.725275,All
87.8062,0.726274,3.36029,0.726274,All
88.0497,0.727273,3.368,0.727273,All
88.0576,0.728272,3.38209,0.728272,All
88.0896,0.729271,3.39035,0.729271,All
88.4037,0.73027,3.39453,0.73027,All
88.8404,0.731269,3.40173,0.731269,All
88.8759,0.732268,3.41319,0.732268,All
88.8885,0.733267,3.4173,0.733267,All
88.9792,0.734266,3.41902,0.734266,All
89.0657,0.735265,3.42629,0.735265,All
89.3802,0.736264,3.43159,0.736264,All
89.3937,0.737263,3.45173,0.737263,All
89.4392,0.738262,3.45236,0.738262,All
89.4771,0.739261,3.45316,0.739261,All
89.5806,0.74026,3.46157,0.74026,All
89.6822,0.741259,3.46957,0.741259,All
89.7888,0.742258,3.50646,0.742258,All
89.977,0.743257,3.51495,0.743257,All
90.4042,0.744256,3.5511,0.744256,All
90.4052,0.745255,3.58763,0.745255,All
90.4146,0.746254,3.58947,0.746254,All
90.4451,0.747253,3.60017,0.747253,All
90.4721,0.748252,3.60119,0.748252,All
90.4784,0.749251,3.60243,0.749251,All
90.5913,0.75025,3.60353,0.75025,All
90.6155,0.751249,3.60831,0.751249,All
90.6764,0.752248,3.61053,0.752248,All
91.0033,0.753247,3.61374,0.753247,All
91.0667,0.754246,3.61576,0.754246,All
91.1221,0.755245,3.62859,0.755245,All
91.2304,0.756244,3.63068,0.756244,All
91.431,0.757243,3.63429,0.757243,All
91.4872,0.758242,3.63768,0.758242,All
91.62,0.759241,3.64581,0.759241,All
91.6213,0.76024,3.65316,0.76024,All
91.9224,0.761239,3.66099,0.761239,All
91.9321,0.762238,3.66802,0.762238,All
91.9418,0.763237,3.67846,0.763237,All
92.109,0.764236,3.68259,0.764236,All
92.3665,0.765235,3.68467,0.765235,All
92.51,0.766234,3.68732,0.766234,All
92.5488,0.767233,3.69263,0.767233,All
92.5607,0.768232,3.69488,0.768232,All
92.5926,0.769231,3.70006,0.769231,All
92.7054,0.77023,3.71676,0.77023,All
92.7418,0.771229,3.72345,0.771229,All
92.8218,0.772228,3.73582,0.772228,All
92.8573,0.773227,3.73917,0.773227,All
92.9094,0.774226,3.74634,0.774226,All
92.9529,0.775225,3.75149,0.775225,All
93.1498,0.776224,3.75839,0.776224,All
93.2151,0.777223,3.76382,0.777223,All
93.2689,0.778222,3.77091,0.778222,All
93.3475,0.779221,3.77138,0.779221,All
93.4089,0.78022,3.77513,0.78022,All
93.7889,0.781219,3.77878,0.781219,All
93.8076,0.782218,3.78252,0.782218,All
93.9358,0.783217,3.80618,0.783217,All
94.3118,0.784216,3.80637,0.784216,All
94.4312,0.785215,3.81665,0.785215,All
94.6524,0.786214,3.82798,0.786214,All
94.9203,0.787213,3.83157,0.787213,All
95.2824,0.788212,3.83345,0.788212,All
95.3547,0.789211,3.83866,0.789211,All
95.4571,0.79021,3.8446,0.79021,All
95.4719,0.791209,3.87377,0.791209,All
95.5027,0.792208,3.87484,0.792208,All
95.6563,0.793207,3.88414,0.793207,All
95.7899,0.794206,3.89233,0.794206,All
95.8703,0.795205,3.8971,0.795205,All
95.9066,0.796204,3.90847,0.796204,All
96.0115,0.797203,3.91142,0.797203,All
96.1248,0.798202,3.91736,0.798202,All
96.6592,0.799201,3.91816,0.799201,All
96.6698,0.8002,3.93593,0.8002,All
96.733,0.801199,3.96222,0.801199,All
96.8354,0.802198,3.9683,0.802198,All
96.9929,0.803197,4.02896,0.803197,All
97.4076,0.804196,4.04053,0.804196,All
97.4131,0.805195,4.062,0.805195,All
97.5219,0.806194,4.07381,0.806194,All
97.5712,0.807193,4.074,0.807193,All
97.66,0.808192,4.07866,0.808192,All
98.0705,0.809191,4.08191,0.809191,All
98.4349,0.81019,4.10679,0.81019,All
98.5103,0.811189,4.11065,0.811189,All
98.6556,0.812188,4.11981,0.812188,All
98.824,0.813187,4.17111,0.813187,All
98.9216,0.814186,4.18984,0.814186,All
99.0674,0.815185,4.19549,0.815185,All
99.0803,0.816184,4.20431,0.816184,All
99.3019,0.817183,4.2216,0.817183,All
99.4594,0.818182,4.23931,0.818182,All
99.5039,0.819181,4.25032,0.819181,All
99.8997,0.82018,4.25372,0.82018,All
100.027,0.821179,4.25538,0.821179,All
100.094,0.822178,4.27162,0.822178,All
100.249,0.823177,4.28257,0.823177,All
100.595,0.824176,4.28366,0.824176,All
100.658,0.825175,4.30708,0.825175,All
101.11,0.826174,4.31962,0.826174,All
101.426,0.827173,4.32914,0.827173,All
101.426,0.828172,4.32966,0.828172,All
101.689,0.829171,4.34377,0.829171,All
101.704,0.83017,4.35054,0.83017,All
101.745,0.831169,4.3613,0.831169,All
102.041,0.832168,4.37991,0.832168,All
102.615,0.833167,4.40423,0.833167,All
102.742,0.834166,4.42138,0.834166,All
102.801,0.835165,4.42607,0.835165,All
103.103,0.836164,4.43838,0.836164,All
103.227,0.837163,4.45184,0.837163,All
103.382,0.838162,4.45632,0.838162,All
103.402,0.839161,4.46355,0.839161,All
103.421,0.84016,4.52457,0.84016,All
103.464,0.841159,4.5335,0.841159,All
103.571,0.842158,4.54669,0.842158,All
103.766,0.843157,4.56496,0.843157,All
103.864,0.844156,4.59689,0.844156,All
103.976,0.845155,4.60147,0.845155,All
104.235,0.846154,4.6244,0.846154,All
104.419,0.847153,4.65438,0.847153,All
104.979,0.848152,4.67251,0.848152,All
105.046,0.849151,4.70007,0.849151,All
105.075,0.85015,4.71245,0.85015,All
105.159,0.851149,4.72096,0.851149,All
105.255,0.852148,4.73232,0.852148,All
105.866,0.853147,4.7495,0.853147,All
105.925,0.854146,4.75004,0.854146,All
106.071,0.855145,4.77787,0.855145,All
106.289,0.856144,4.8051,0.856144,All
106.606,0.857143,4.80859,0.857143,All
106.692,0.858142,4.81468,0.858142,All
106.717,0.859141,4.87106,0.859141,All
106.816,0.86014,4.88701,0.86014,All
106.964,0.861139,4.89047,0.861139,All
107.151,0.862138,4.89564,0.862138,All
107.367,0.863137,4.91438,0.863137,All
107.575,0.864136,4.92332,0.864136,All
107.777,0.865135,4.95651,0.865135,All
108.199,0.866134,4.97403,0.866134,All
108.423,0.867133,5.00865,0.867133,All
108.5,0.868132,5.01132,0.868132,All
108.819,0.869131,5.01982,0.869131,All
108.97,0.87013,5.02575,0.87013,All
109.295,0.871129,5.04509,0.871129,All
109.68,0.872128,5.09094,0.872128,All
110.175,0.873127,5.09624,0.873127,All
110.276,0.874126,5.09814,0.874126,All
110.278,0.875125,5.10127,0.875125,All
110.476,0.876124,5.15975,0.876124,All
110.697,0.877123,5.1642,0.877123,All
110.852,0.878122,5.17163,0.878122,All
111.005,0.879121,5.20489,0.879121,All
111.087,0.88012,5.21204,0.88012,All
111.343,0.881119,5.24548,0.881119,All
111.474,0.882118,5.25398,0.882118,All
111.565,0.883117,5.26341,0.883117,All
111.683,0.884116,5.35518,0.884116,All
112.008,0.885115,5.3869,0.885115,All
112.033,0.886114,5.40172,0.886114,All
112.296,0.887113,5.40333,0.887113,All
112.357,0.888112,5.40369,0.888112,All
112.967,0.889111,5.41622,0.889111,All
112.979,0.89011,5.42817,0.89011,All
113.03,0.891109,5.4337,0.891109,All
113.215,0.892108,5.43401,0.892108,All
113.588,0.893107,5.45603,0.893107,All
113.938,0.894106,5.48298,0.894106,All
114.825,0.895105,5.49174,0.895105,All
115.132,0.896104,5.50627,0.896104,All
115.575,0.897103,5.53622,0.897103,All
115.875,0.898102,5.54608,0.898102,All
116.035,0.899101,5.5547,0.899101,All
116.04,0.9001,5.56461,0.9001,All
116.293,0.901099,5.607,0.901099,All
116.374,0.902098,5.63884,0.902098,All
116.404,0.903097,5.65815,0.903097,All
116.481,0.904096,5.67788,0.904096,All
116.749,0.905095,5.73395,0.905095,All
116.971,0.906094,5.74319,0.906094,All
117.585,0.907093,5.74535,0.907093,All
117.603,0.908092,5.76497,0.908092,All
117.606,0.909091,5.77319,0.909091,All
117.662,0.91009,5.7779,0.91009,All
117.711,0.911089,5.79515,0.911089,All
118.705,0.912088,5.82286,0.912088,All
118.977,0.913087,5.8258,0.913087,All
119.468,0.914086,5.8329,0.914086,All
119.596,0.915085,5.84759,0.915085,All
119.914,0.916084,5.84866,0.916084,All
120.943,0.917083,5.88952,0.917083,All
121.024,0.918082,5.94221,0.918082,All
121.199,0.919081,5.95456,0.919081,All
121.244,0.92008,5.97768,0.92008,All
121.432,0.921079,6.01491,0.921079,All
122.086,0.922078,6.03188,0.922078,All
122.529,0.923077,6.04166,0.923077,All
122.675,0.924076,6.04839,0.924076,All
123.178,0.925075,6.05695,0.925075,All
123.426,0.926074,6.12099,0.926074,All
124.475,0.927073,6.12765,0.927073,All
124.68,0.928072,6.14124,0.928072,All
124.794,0.929071,6.15835,0.929071,All
125.122,0.93007,6.20427,0.93007,All
125.248,0.931069,6.21481,0.931069,All
125.552,0.932068,6.28982,0.932068,All
126.251,0.933067,6.31268,0.933067,All
126.256,0.934066,6.33419,0.934066,All
127.092,0.935065,6.43728,0.935065,All
127.265,0.936064,6.46713,0.936064,All
127.64,0.937063,6.47514,0.937063,All
128.444,0.938062,6.47931,0.938062,All
129.527,0.939061,6.48681,0.939061,All
129.528,0.94006,6.49286,0.94006,All
129.771,0.941059,6.52848,0.941059,All
129.908,0.942058,6.55681,0.942058,All
130.985,0.943057,6.56792,0.943057,All
131.372,0.944056,6.70985,0.944056,All
131.423,0.945055,6.71901,0.945055,All
131.54,0.946054,6.77776,0.946054,All
131.594,0.947053,6.79389,0.947053,All
131.751,0.948052,6.79649,0.948052,All
131.82,0.949051,6.82265,0.949051,All
132.992,0.95005,6.95728,0.95005,All
134.476,0.951049,7.00063,0.951049,All
134.89,0.952048,7.07404,0.952048,All
136.909,0.953047,7.15424,0.953047,All
139.157,0.954046,7.16158,0.954046,All
139.727,0.955045,7.18878,0.955045,All
139.91,0.956044,7.20555,0.956044,All
143.804,0.957043,7.23121,0.957043,All
144.866,0.958042,7.24172,0.958042,All
145.094,0.959041,7.24924,0.959041,All
146.195,0.96004,7.25393,0.96004,All
146.265,0.961039,7.34415,0.961039,All
146.999,0.962038,7.36395,0.962038,All
147.811,0.963037,7.38418,0.963037,All
147.819,0.964036,7.40202,0.964036,All
147.952,0.965035,7.45415,0.965035,All
148.565,0.966034,7.58186,0.966034,All
149.747,0.967033,7.586,0.967033,All
150.247,0.968032,7.6321,0.968032,All
150.871,0.969031,7.67661,0.969031,All
150.927,0.97003,7.72029,0.97003,All
154.632,0.971029,7.74785,0.971029,All
156.362,0.972028,7.78808,0.972028,All
156.545,0.973027,7.82567,0.973027,All
156.835,0.974026,7.83845,0.974026,All
157.389,0.975025,7.9255,0.975025,All
158.152,0.976024,7.93057,0.976024,All
159.211,0.977023,8.13642,0.977023,All
159.601,0.978022,8.1747,0.978022,All
159.703,0.979021,8.1862,0.979021,All
161.5,0.98002,8.21476,0.98002,All
162.101,0.981019,8.23228,0.981019,All
163.006,0.982018,8.34543,0.982018,All
167.762,0.983017,8.38353,0.983017,All
169.166,0.984016,8.49549,0.984016,All
173.431,0.985015,8.49556,0.985015,All
178.641,0.986014,8.50589,0.986014,All
178.885,0.987013,8.51783,0.987013,All
181.974,0.988012,8.68972,0.988012,All
194.31,0.989011,8.71712,0.989011,All
196.381,0.99001,8.81108,0.99001,All
197.714,0.991009,8.86002,0.991009,All
203.441,0.992008,9.05003,0.992008,All
211.071,0.993007,9.09803,0.993007,All
215.774,0.994006,9.22922,0.994006,All
215.926,0.995005,9.49149,0.995005,All
222.475,0.996004,9.60633,0.996004,All
226.67,0.997003,9.62004,0.997003,All
243.463,0.998002,10.2016,0.998002,All
253.628,0.999001,10.9576,0.999001,All
253.99,1,11.0315,1,All
849.362,1,67.6366,1,All
