V_pop,0.166,-0.0377,0.00409,-0.00111,0.00112,0.00133,0.00161,0.00078,-0.00753
beta_V_logWT,-0.0377,0.00861,-0.000854,0.000202,-0.000331,-0.000259,-0.000335,-0.000161,0.00179
Cl_pop,0.00409,-0.000854,0.151,-0.0364,0.00253,-0.00259,-0.000302,0.000552,-0.000523
beta_Cl_logAGE,-0.00111,0.000202,-0.0364,0.00892,-0.000468,7.21e-05,2.9e-05,-0.000168,0.00014
beta_Cl_logCR,0.00112,-0.000331,0.00253,-0.000468,0.00295,-0.000907,6.37e-05,-8.89e-05,-0.000563
beta_Cl_SEX_1,0.00133,-0.000259,-0.00259,7.21e-05,-0.000907,0.00361,1.41e-05,5e-05,0.000104
omega_V,0.00161,-0.000335,-0.000302,2.9e-05,6.37e-05,1.41e-05,0.000577,-6.77e-05,-0.000434
omega_Cl,0.00078,-0.000161,0.000552,-0.000168,-8.89e-05,5e-05,-6.77e-05,0.00051,-0.000197
a,-0.00753,0.00179,-0.000523,0.00014,-0.000563,0.000104,-0.000434,-0.000197,0.013
