V_pop,0.000866,-0.000238,-0.000587,-0.000293,-0.000333,0.000183,6.72e-05,0.000129,1.73e-05
beta_V_logtWT,-0.000238,0.00689,0.000254,0.000559,-4.17e-05,-0.000433,0.000116,-0.000271,2.32e-06
Cl_pop,-0.000587,0.000254,0.00268,0.000337,0.00106,-0.00233,-8.9e-05,-0.000241,-3.11e-05
beta_Cl_logtAGE,-0.000293,0.000559,0.000337,0.00837,-0.0005,-7.3e-05,8.45e-06,-0.000174,-9.07e-06
beta_Cl_logtCreatinine,-0.000333,-4.17e-05,0.00106,-0.0005,0.00274,-0.000833,5.62e-05,-0.000164,-2.2e-05
beta_Cl_SEX_1,0.000183,-0.000433,-0.00233,-7.3e-05,-0.000833,0.00346,-2.83e-05,7.67e-05,1.33e-05
omega_V,6.72e-05,0.000116,-8.9e-05,8.45e-06,5.62e-05,-2.83e-05,0.00046,-7.45e-05,-2.09e-05
omega_Cl,0.000129,-0.000271,-0.000241,-0.000174,-0.000164,7.67e-05,-7.45e-05,0.000528,-1.11e-05
b,1.73e-05,2.32e-06,-3.11e-05,-9.07e-06,-2.2e-05,1.33e-05,-2.09e-05,-1.11e-05,4.74e-05
