pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-0.100398,0.223209,-0.112566,0.223209,0.0468516,0.223209,All
-0.0969145,0.223843,-0.112464,0.223843,0.0470674,0.223843,All
-0.0965929,0.224477,-0.111938,0.224477,0.0509928,0.224477,All
-0.0959251,0.225111,-0.111804,0.225111,0.0528578,0.225111,All
-0.0922888,0.225745,-0.111729,0.225745,0.0540016,0.225745,All
-0.092097,0.226379,-0.111097,0.226379,0.0546213,0.226379,All
-0.0920489,0.227013,-0.110754,0.227013,0.0546967,0.227013,All
-0.0914291,0.227647,-0.110728,0.227647,0.0553869,0.227647,All
-0.08997,0.228282,-0.110142,0.228282,0.0562251,0.228282,All
-0.0890119,0.228916,-0.107243,0.228916,0.0571804,0.228916,All
-0.086752,0.22955,-0.106114,0.22955,0.058424,0.22955,All
-0.0857843,0.230184,-0.105642,0.230184,0.0599429,0.230184,All
-0.0854583,0.230818,-0.105156,0.230818,0.0608351,0.230818,All
-0.0850183,0.231452,-0.104139,0.231452,0.0625865,0.231452,All
-0.0798689,0.232086,-0.103379,0.232086,0.0635886,0.232086,All
-0.0778725,0.23272,-0.102887,0.23272,0.0639487,0.23272,All
-0.0772691,0.233354,-0.1014,0.233354,0.064286,0.233354,All
-0.07543,0.233989,-0.100461,0.233989,0.0649779,0.233989,All
-0.0752981,0.234623,-0.099979,0.234623,0.0651269,0.234623,All
-0.0748942,0.235257,-0.0985596,0.235257,0.0664407,0.235257,All
-0.0725245,0.235891,-0.0980697,0.235891,0.0673941,0.235891,All
-0.0709821,0.236525,-0.0980235,0.236525,0.0677545,0.236525,All
-0.0697057,0.237159,-0.0979685,0.237159,0.0682073,0.237159,All
-0.0687121,0.237793,-0.097798,0.237793,0.0683091,0.237793,All
-0.0685066,0.238427,-0.0965372,0.238427,0.0688524,0.238427,All
-0.0663745,0.239062,-0.0964,0.239062,0.0696447,0.239062,All
-0.0657847,0.239696,-0.0962923,0.239696,0.0707339,0.239696,All
