V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
84.2708,0.672328,2.55166,0.672328,All
84.2722,0.673327,2.55351,0.673327,All
84.2774,0.674326,2.56641,0.674326,All
84.2933,0.675325,2.56905,0.675325,All
84.2942,0.676324,2.57239,0.676324,All
84.3717,0.677323,2.59204,0.677323,All
84.4025,0.678322,2.60521,0.678322,All
84.4331,0.679321,2.61089,0.679321,All
84.4502,0.68032,2.61412,0.68032,All
84.5371,0.681319,2.62317,0.681319,All
84.5656,0.682318,2.63133,0.682318,All
84.5851,0.683317,2.64111,0.683317,All
84.6297,0.684316,2.64382,0.684316,All
84.6336,0.685315,2.64683,0.685315,All
84.7211,0.686314,2.66954,0.686314,All
84.9376,0.687313,2.67252,0.687313,All
85.0746,0.688312,2.67426,0.688312,All
85.2404,0.689311,2.67479,0.689311,All
85.3202,0.69031,2.68123,0.69031,All
85.4395,0.691309,2.70155,0.691309,All
85.4562,0.692308,2.7076,0.692308,All
85.6141,0.693307,2.71272,0.693307,All
85.6329,0.694306,2.72252,0.694306,All
85.7329,0.695305,2.73298,0.695305,All
85.9141,0.696304,2.74446,0.696304,All
85.9249,0.697303,2.74597,0.697303,All
85.9542,0.698302,2.7558,0.698302,All
85.9605,0.699301,2.76034,0.699301,All
85.9771,0.7003,2.76251,0.7003,All
86.0825,0.701299,2.7696,0.701299,All
86.0985,0.702298,2.77967,0.702298,All
86.1044,0.703297,2.79173,0.703297,All
86.1452,0.704296,2.80022,0.704296,All
86.1781,0.705295,2.81582,0.705295,All
86.2697,0.706294,2.82636,0.706294,All
86.3332,0.707293,2.84288,0.707293,All
86.6648,0.708292,2.84689,0.708292,All
86.7647,0.709291,2.86418,0.709291,All
86.7975,0.71029,2.87553,0.71029,All
86.908,0.711289,2.88262,0.711289,All
87.0659,0.712288,2.8977,0.712288,All
87.1891,0.713287,2.89861,0.713287,All
87.2584,0.714286,2.93743,0.714286,All
87.3026,0.715285,2.93797,0.715285,All
87.6481,0.716284,2.94251,0.716284,All
87.7278,0.717283,2.96187,0.717283,All
88.0007,0.718282,2.96312,0.718282,All
88.0409,0.719281,2.96331,0.719281,All
88.0483,0.72028,2.96791,0.72028,All
88.0727,0.721279,2.97645,0.721279,All
88.1738,0.722278,2.97932,0.722278,All
88.1927,0.723277,2.99071,0.723277,All
88.2306,0.724276,2.99593,0.724276,All
88.304,0.725275,2.99751,0.725275,All
88.3458,0.726274,2.99933,0.726274,All
88.3515,0.727273,3.00013,0.727273,All
88.5712,0.728272,3.00663,0.728272,All
88.6081,0.729271,3.0264,0.729271,All
88.6755,0.73027,3.03953,0.73027,All
88.6842,0.731269,3.04075,0.731269,All
88.9028,0.732268,3.04093,0.732268,All
88.9109,0.733267,3.05437,0.733267,All
89.1008,0.734266,3.06074,0.734266,All
89.1469,0.735265,3.06264,0.735265,All
89.1989,0.736264,3.06387,0.736264,All
89.3545,0.737263,3.07716,0.737263,All
89.4072,0.738262,3.07992,0.738262,All
89.429,0.739261,3.09031,0.739261,All
89.5424,0.74026,3.09951,0.74026,All
89.5448,0.741259,3.11028,0.741259,All
89.6013,0.742258,3.12675,0.742258,All
89.629,0.743257,3.12682,0.743257,All
89.7556,0.744256,3.1273,0.744256,All
89.7666,0.745255,3.14017,0.745255,All
89.8744,0.746254,3.14686,0.746254,All
89.9806,0.747253,3.15882,0.747253,All
89.987,0.748252,3.17473,0.748252,All
90.0327,0.749251,3.18079,0.749251,All
90.0327,0.75025,3.18571,0.75025,All
90.1871,0.751249,3.19498,0.751249,All
90.2018,0.752248,3.20556,0.752248,All
90.2149,0.753247,3.21459,0.753247,All
90.6401,0.754246,3.21686,0.754246,All
90.7131,0.755245,3.22075,0.755245,All
90.7293,0.756244,3.22473,0.756244,All
90.7351,0.757243,3.23348,0.757243,All
90.7517,0.758242,3.25139,0.758242,All
90.7596,0.759241,3.28152,0.759241,All
90.8448,0.76024,3.2852,0.76024,All
90.9356,0.761239,3.30768,0.761239,All
91.3688,0.762238,3.31086,0.762238,All
91.4377,0.763237,3.3153,0.763237,All
91.4918,0.764236,3.31544,0.764236,All
91.6043,0.765235,3.31797,0.765235,All
91.6722,0.766234,3.32083,0.766234,All
91.9095,0.767233,3.32485,0.767233,All
92.2794,0.768232,3.34651,0.768232,All
92.365,0.769231,3.36341,0.769231,All
92.4044,0.77023,3.36697,0.77023,All
92.5575,0.771229,3.3785,0.771229,All
92.6269,0.772228,3.38744,0.772228,All
92.7511,0.773227,3.41196,0.773227,All
92.7561,0.774226,3.43481,0.774226,All
92.8009,0.775225,3.48141,0.775225,All
93.0576,0.776224,3.4853,0.776224,All
93.1034,0.777223,3.48794,0.777223,All
93.2554,0.778222,3.4976,0.778222,All
93.3213,0.779221,3.52277,0.779221,All
93.3556,0.78022,3.52414,0.78022,All
93.5436,0.781219,3.53702,0.781219,All
93.735,0.782218,3.55443,0.782218,All
93.8219,0.783217,3.58498,0.783217,All
93.8687,0.784216,3.59747,0.784216,All
93.8927,0.785215,3.59979,0.785215,All
94.0971,0.786214,3.6016,0.786214,All
94.204,0.787213,3.61312,0.787213,All
94.2841,0.788212,3.6193,0.788212,All
94.5366,0.789211,3.62055,0.789211,All
94.636,0.79021,3.62573,0.79021,All
