pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-0.386321,0.398224,0.0514791,0.398859,-0.21925,0.398224,All
-0.386169,0.398859,0.0531661,0.399493,-0.218086,0.398859,All
-0.385986,0.399493,0.0533209,0.400127,-0.216115,0.399493,All
-0.38287,0.400127,0.0534862,0.400761,-0.215004,0.400127,All
-0.382407,0.400761,0.0540837,0.401395,-0.212355,0.400761,All
-0.381386,0.401395,0.056116,0.402029,-0.211182,0.401395,All
-0.37985,0.402029,0.0561377,0.402663,-0.209698,0.402029,All
-0.374187,0.402663,0.0570745,0.403297,-0.209181,0.402663,All
-0.373028,0.403297,0.0578201,0.403932,-0.208453,0.403297,All
-0.369994,0.403932,0.0579192,0.404566,-0.206863,0.403932,All
-0.369873,0.404566,0.0587466,0.4052,-0.206254,0.404566,All
-0.366296,0.4052,0.0587635,0.405834,-0.20526,0.4052,All
-0.363332,0.405834,0.0591508,0.406468,-0.20432,0.405834,All
-0.363197,0.406468,0.0595136,0.407102,-0.200856,0.406468,All
-0.363187,0.407102,0.0606009,0.407736,-0.196888,0.407102,All
-0.361204,0.407736,0.0619426,0.40837,-0.196243,0.407736,All
-0.360808,0.40837,0.0628376,0.409004,-0.194632,0.40837,All
-0.35854,0.409004,0.0630299,0.409639,-0.193808,0.409004,All
-0.355287,0.409639,0.0634634,0.410273,-0.192724,0.409639,All
-0.355036,0.410273,0.063949,0.410907,-0.190635,0.410273,All
-0.354779,0.410907,0.064759,0.411541,-0.190376,0.410907,All
-0.354718,0.411541,0.065501,0.412175,-0.189584,0.411541,All
-0.353823,0.412175,0.0657455,0.412809,-0.185143,0.412175,All
-0.35293,0.412809,0.0664585,0.413443,-0.184309,0.412809,All
-0.351539,0.413443,0.0667487,0.414077,-0.182034,0.413443,All
-0.350234,0.414077,0.0668729,0.414711,-0.1817,0.414077,All
-0.349698,0.414711,0.0678217,0.415346,-0.180981,0.414711,All
-0.348877,0.415346,0.0679603,0.41598,-0.17477,0.415346,All
-0.348065,0.41598,0.0692421,0.416614,-0.174004,0.41598,All
-0.34799,0.416614,0.0693449,0.417248,-0.169482,0.416614,All
-0.347326,0.417248,0.0693666,0.417882,-0.168082,0.417248,All
-0.346824,0.417882,0.0697195,0.418516,-0.165795,0.417882,All
-0.346471,0.418516,0.070158,0.41915,-0.163719,0.418516,All
-0.34482,0.41915,0.0701921,0.419784,-0.161365,0.41915,All
-0.344597,0.419784,0.0707817,0.420419,-0.160141,0.419784,All
-0.343519,0.420419,0.0708171,0.421053,-0.159559,0.420419,All
-0.342731,0.421053,0.0709723,0.421687,-0.157022,0.421053,All
-0.341971,0.421687,0.0713073,0.422321,-0.156691,0.421687,All
-0.340091,0.422321,0.0724302,0.422955,-0.156428,0.422321,All
-0.338038,0.422955,0.0724438,0.423589,-0.155713,0.422955,All
-0.336098,0.423589,0.0745303,0.424223,-0.155446,0.423589,All
-0.334157,0.424223,0.0746419,0.424857,-0.153589,0.424223,All
-0.333849,0.424857,0.0747158,0.425491,-0.152957,0.424857,All
-0.333622,0.425491,0.0749379,0.426126,-0.152882,0.425491,All
-0.332236,0.426126,0.0756476,0.42676,-0.151822,0.426126,All
-0.33216,0.42676,0.0758223,0.427394,-0.151736,0.42676,All
-0.331118,0.427394,0.0771036,0.428028,-0.150202,0.427394,All
-0.330595,0.428028,0.0774855,0.428662,-0.149287,0.428028,All
-0.330543,0.428662,0.0775911,0.429296,-0.148103,0.428662,All
-0.330279,0.429296,0.0788605,0.42993,-0.147873,0.429296,All
-0.330176,0.42993,0.0804536,0.430564,-0.143826,0.42993,All
-0.328341,0.430564,0.0817034,0.431198,-0.142064,0.430564,All
-0.327481,0.431198,0.0825115,0.431833,-0.138511,0.431198,All
-0.323928,0.431833,0.0826769,0.432467,-0.138258,0.431833,All
-0.323393,0.432467,0.0830748,0.433101,-0.138226,0.432467,All
-0.322423,0.433101,0.0837007,0.433735,-0.136498,0.433101,All
-0.321094,0.433735,0.0838609,0.434369,-0.134302,0.433735,All
-0.32,0.434369,0.0839979,0.435003,-0.134294,0.434369,All
-0.319981,0.435003,0.0843059,0.435637,-0.133274,0.435003,All
-0.319517,0.435637,0.0847104,0.436271,-0.133251,0.435637,All
-0.318017,0.436271,0.086102,0.436906,-0.131409,0.436271,All
-0.317859,0.436906,0.0862362,0.43754,-0.129507,0.436906,All
-0.317404,0.43754,0.0864586,0.438174,-0.123668,0.43754,All
-0.316782,0.438174,0.0867036,0.438808,-0.12274,0.438174,All
-0.314271,0.438808,0.0869571,0.439442,-0.120447,0.438808,All
-0.313472,0.439442,0.0870304,0.440076,-0.117925,0.439442,All
-0.312241,0.440076,0.0872572,0.44071,-0.117477,0.440076,All
-0.309864,0.44071,0.087535,0.441344,-0.117168,0.44071,All
-0.305953,0.441344,0.0876685,0.441978,-0.115762,0.441344,All
-0.305536,0.441978,0.0879786,0.442613,-0.115414,0.441978,All
-0.305465,0.442613,0.0883316,0.443247,-0.113057,0.442613,All
-0.304816,0.443247,0.0886065,0.443881,-0.113026,0.443247,All
-0.301301,0.443881,0.0889122,0.444515,-0.110056,0.443881,All
-0.301171,0.444515,0.0897576,0.445149,-0.108535,0.444515,All
-0.300145,0.445149,0.0903599,0.445783,-0.107912,0.445149,All
-0.299458,0.445783,0.0907828,0.446417,-0.107186,0.445783,All
-0.298054,0.446417,0.0914397,0.447051,-0.107157,0.446417,All
-0.297016,0.447051,0.0918334,0.447685,-0.106855,0.447051,All
-0.295083,0.447685,0.0926372,0.44832,-0.105864,0.447685,All
-0.294334,0.44832,0.0927732,0.448954,-0.10073,0.44832,All
-0.293046,0.448954,0.0936349,0.449588,-0.100055,0.448954,All
-0.290207,0.449588,0.0942443,0.450222,-0.0992962,0.449588,All
-0.288283,0.450222,0.0948567,0.450856,-0.0980761,0.450222,All
-0.28717,0.450856,0.0958025,0.45149,-0.0942297,0.450856,All
-0.286309,0.45149,0.096345,0.452124,-0.0903479,0.45149,All
-0.285897,0.452124,0.0969406,0.452758,-0.0884867,0.452124,All
-0.285849,0.452758,0.0972343,0.453393,-0.0876274,0.452758,All
-0.282051,0.453393,0.0977768,0.454027,-0.0814122,0.453393,All
-0.281414,0.454027,0.0993816,0.454661,-0.0724158,0.454027,All
-0.280603,0.454661,0.0994266,0.455295,-0.06979,0.454661,All
-0.279677,0.455295,0.0997837,0.455929,-0.0696635,0.455295,All
-0.279136,0.455929,0.100524,0.456563,-0.066378,0.455929,All
-0.278924,0.456563,0.101163,0.457197,-0.0658915,0.456563,All
-0.278843,0.457197,0.101467,0.457831,-0.0650495,0.457197,All
-0.278491,0.457831,0.103306,0.458465,-0.063117,0.457831,All
-0.277829,0.458465,0.103823,0.4591,-0.062686,0.458465,All
-0.277723,0.4591,0.104307,0.459734,-0.0622072,0.4591,All
-0.277207,0.459734,0.106089,0.460368,-0.0613509,0.459734,All
-0.273014,0.460368,0.106755,0.461002,-0.0587325,0.460368,All
-0.270428,0.461002,0.107049,0.461636,-0.0584929,0.461002,All
-0.267879,0.461636,0.107082,0.46227,-0.0544531,0.461636,All
-0.267122,0.46227,0.108439,0.462904,-0.0544086,0.46227,All
-0.267058,0.462904,0.109961,0.463538,-0.052405,0.462904,All
-0.266221,0.463538,0.110219,0.464172,-0.0512871,0.463538,All
-0.266044,0.464172,0.110315,0.464807,-0.049697,0.464172,All
-0.265744,0.464807,0.110316,0.465441,-0.0496691,0.464807,All
-0.26347,0.465441,0.110795,0.466075,-0.0464969,0.465441,All
-0.262496,0.466075,0.111163,0.466709,-0.0456594,0.466075,All
-0.262428,0.466709,0.111272,0.467343,-0.0454856,0.466709,All
-0.261174,0.467343,0.111505,0.467977,-0.0449921,0.467343,All
-0.255113,0.467977,0.111806,0.468611,-0.0438436,0.467977,All
-0.254726,0.468611,0.112625,0.469245,-0.0424,0.468611,All
-0.252683,0.469245,0.113196,0.46988,-0.0419457,0.469245,All
-0.250992,0.46988,0.113893,0.470514,-0.0415046,0.46988,All
-0.249483,0.470514,0.114425,0.471148,-0.0403015,0.470514,All
-0.248943,0.471148,0.115239,0.471782,-0.0399989,0.471148,All
-0.247236,0.471782,0.116258,0.472416,-0.0355699,0.471782,All
-0.246328,0.472416,0.11634,0.47305,-0.0351754,0.472416,All
-0.245023,0.47305,0.117117,0.473684,-0.0347673,0.47305,All
-0.244384,0.473684,0.117171,0.474318,-0.0341802,0.473684,All
-0.244037,0.474318,0.117662,0.474952,-0.0323462,0.474318,All
-0.243027,0.474952,0.117679,0.475587,-0.03234,0.474952,All
-0.240572,0.475587,0.118177,0.476221,-0.0288563,0.475587,All
-0.239772,0.476221,0.118328,0.476855,-0.0288015,0.476221,All
-0.236129,0.476855,0.12097,0.477489,-0.0283253,0.476855,All
-0.235465,0.477489,0.121014,0.478123,-0.0276275,0.477489,All
-0.235408,0.478123,0.121048,0.478757,-0.0257536,0.478123,All
-0.2354,0.478757,0.121609,0.479391,-0.0256182,0.478757,All
-0.234367,0.479391,0.122223,0.480025,-0.0250792,0.479391,All
-0.233481,0.480025,0.122604,0.480659,-0.0244195,0.480025,All
-0.22963,0.480659,0.122618,0.481294,-0.0209566,0.480659,All
-0.229526,0.481294,0.123226,0.481928,-0.0196079,0.481294,All
-0.228894,0.481928,0.123477,0.482562,-0.0183562,0.481928,All
-0.228262,0.482562,0.12475,0.483196,-0.0170979,0.482562,All
-0.227069,0.483196,0.126178,0.48383,-0.0146874,0.483196,All
-0.225871,0.48383,0.12633,0.484464,-0.0135839,0.48383,All
-0.225835,0.484464,0.126528,0.485098,-0.0129326,0.484464,All
-0.225285,0.485098,0.126644,0.485732,-0.0113607,0.485098,All
-0.223404,0.485732,0.126889,0.486367,-0.00969002,0.485732,All
-0.221086,0.486367,0.126981,0.487001,-0.00818076,0.486367,All
-0.220102,0.487001,0.127601,0.487635,-0.00325724,0.487001,All
-0.218283,0.487635,0.127664,0.488269,0.000345848,0.487635,All
-0.218208,0.488269,0.128398,0.488903,0.00612679,0.488269,All
-0.217893,0.488903,0.128935,0.489537,0.00624798,0.488903,All
-0.21471,0.489537,0.128987,0.490171,0.00718773,0.489537,All
-0.213209,0.490171,0.129041,0.490805,0.00817672,0.490171,All
-0.211559,0.490805,0.129249,0.491439,0.0090387,0.490805,All
-0.210032,0.491439,0.130663,0.492074,0.00911911,0.491439,All
-0.208629,0.492074,0.13102,0.492708,0.0103257,0.492074,All
-0.206411,0.492708,0.131155,0.493342,0.0147238,0.492708,All
-0.205231,0.493342,0.131698,0.493976,0.0155847,0.493342,All
-0.205209,0.493976,0.133257,0.49461,0.0158417,0.493976,All
-0.204806,0.49461,0.134093,0.495244,0.016812,0.49461,All
-0.202477,0.495244,0.134588,0.495878,0.0221932,0.495244,All
-0.201886,0.495878,0.135484,0.496512,0.0224131,0.495878,All
-0.200281,0.496512,0.135549,0.497146,0.0259534,0.496512,All
-0.197903,0.497146,0.135855,0.497781,0.0259921,0.497146,All
-0.197214,0.497781,0.135947,0.498415,0.0265231,0.497781,All
-0.196782,0.498415,0.137165,0.499049,0.0268022,0.498415,All
-0.194139,0.499049,0.138918,0.499683,0.0268457,0.499049,All
-0.191331,0.499683,0.13904,0.500317,0.0322763,0.499683,All
-0.191277,0.500317,0.13912,0.500951,0.0337797,0.500317,All
-0.191271,0.500951,0.140617,0.501585,0.0345444,0.500951,All
-0.190988,0.501585,0.142091,0.502219,0.0389172,0.501585,All
-0.190557,0.502219,0.143071,0.502854,0.0390906,0.502219,All
-0.186615,0.502854,0.143951,0.503488,0.0391671,0.502854,All
-0.184174,0.503488,0.144823,0.504122,0.0442094,0.503488,All
-0.183514,0.504122,0.146936,0.504756,0.0471213,0.504122,All
-0.183173,0.504756,0.1482,0.50539,0.0501666,0.504756,All
-0.181338,0.50539,0.150081,0.506024,0.0508642,0.50539,All
-0.179203,0.506024,0.150304,0.506658,0.053246,0.506024,All
-0.178781,0.506658,0.150779,0.507292,0.0628686,0.506658,All
-0.176778,0.507292,0.151347,0.507926,0.0638859,0.507292,All
-0.17564,0.507926,0.151565,0.508561,0.0640377,0.507926,All
-0.173393,0.508561,0.151828,0.509195,0.064515,0.508561,All
-0.172603,0.509195,0.15187,0.509829,0.0649779,0.509195,All
-0.172057,0.509829,0.154136,0.510463,0.0649944,0.509829,All
-0.167593,0.510463,0.154294,0.511097,0.068637,0.510463,All
-0.16513,0.511097,0.156401,0.511731,0.0693756,0.511097,All
-0.162391,0.511731,0.157525,0.512365,0.0726726,0.511731,All
-0.157992,0.512365,0.158062,0.512999,0.0753969,0.512365,All
-0.156662,0.512999,0.158289,0.513633,0.0780015,0.512999,All
-0.154465,0.513633,0.158378,0.514268,0.0784174,0.513633,All
-0.151514,0.514268,0.159031,0.514902,0.0792932,0.514268,All
-0.149906,0.514902,0.160678,0.515536,0.0793999,0.514902,All
-0.148818,0.515536,0.161773,0.51617,0.08356,0.515536,All
-0.147946,0.51617,0.162753,0.516804,0.0875387,0.51617,All
-0.147507,0.516804,0.163593,0.517438,0.0880276,0.516804,All
-0.14282,0.517438,0.165455,0.518072,0.0980537,0.517438,All
-0.13641,0.518072,0.167249,0.518706,0.102505,0.518072,All
-0.133514,0.518706,0.167291,0.519341,0.106404,0.518706,All
-0.133295,0.519341,0.167634,0.519975,0.107095,0.519341,All
-0.126539,0.519975,0.167674,0.520609,0.108594,0.519975,All
-0.126122,0.520609,0.167712,0.521243,0.11198,0.520609,All
-0.124505,0.521243,0.168685,0.521877,0.11262,0.521243,All
-0.124083,0.521877,0.169214,0.522511,0.115033,0.521877,All
-0.122934,0.522511,0.169285,0.523145,0.115997,0.522511,All
-0.120114,0.523145,0.169651,0.523779,0.118145,0.523145,All
-0.113608,0.523779,0.170202,0.524413,0.128544,0.523779,All
-0.111434,0.524413,0.170761,0.525048,0.130743,0.524413,All
-0.104533,0.525048,0.17111,0.525682,0.13277,0.525048,All
-0.101792,0.525682,0.171126,0.526316,0.133098,0.525682,All
-0.100632,0.526316,0.171811,0.52695,0.133529,0.526316,All
-0.0985531,0.52695,0.172375,0.527584,0.133998,0.52695,All
-0.0980706,0.527584,0.17282,0.528218,0.135048,0.527584,All
-0.096367,0.528218,0.172961,0.528852,0.136646,0.528218,All
-0.0950989,0.528852,0.173471,0.529486,0.136801,0.528852,All
-0.0919363,0.529486,0.17419,0.53012,0.137001,0.529486,All
-0.0883532,0.53012,0.17442,0.530755,0.139403,0.53012,All
-0.0861662,0.530755,0.17501,0.531389,0.144448,0.530755,All
-0.0836662,0.531389,0.175473,0.532023,0.144824,0.531389,All
-0.0827365,0.532023,0.175921,0.532657,0.147668,0.532023,All
-0.0818704,0.532657,0.175988,0.533291,0.152889,0.532657,All
-0.0810529,0.533291,0.179218,0.533925,0.153536,0.533291,All
-0.0793658,0.533925,0.179524,0.534559,0.156497,0.533925,All
-0.077218,0.534559,0.179648,0.535193,0.156624,0.534559,All
-0.0765546,0.535193,0.180654,0.535828,0.159252,0.535193,All
-0.0763567,0.535828,0.181656,0.536462,0.161177,0.535828,All
-0.07601,0.536462,0.182284,0.537096,0.161798,0.536462,All
-0.0739202,0.537096,0.182645,0.53773,0.164484,0.537096,All
-0.0730058,0.53773,0.182982,0.538364,0.165203,0.53773,All
-0.0723152,0.538364,0.183045,0.538998,0.16577,0.538364,All
-0.0716293,0.538998,0.183509,0.539632,0.166,0.538998,All
-0.0672894,0.539632,0.183708,0.540266,0.167937,0.539632,All
-0.0660831,0.540266,0.184268,0.5409,0.168125,0.540266,All
-0.064387,0.5409,0.184928,0.541535,0.168149,0.5409,All
-0.0643394,0.541535,0.185115,0.542169,0.17053,0.541535,All
-0.0641536,0.542169,0.186477,0.542803,0.172317,0.542169,All
-0.0636995,0.542803,0.18649,0.543437,0.173127,0.542803,All
-0.0629917,0.543437,0.186836,0.544071,0.174966,0.543437,All
-0.0623386,0.544071,0.187344,0.544705,0.177047,0.544071,All
-0.0622612,0.544705,0.188308,0.545339,0.177698,0.544705,All
-0.0610972,0.545339,0.188609,0.545973,0.179939,0.545339,All
-0.0598913,0.545973,0.188617,0.546607,0.181613,0.545973,All
-0.0586402,0.546607,0.188808,0.547242,0.181841,0.546607,All
-0.0576769,0.547242,0.19,0.547876,0.181848,0.547242,All
-0.0572968,0.547876,0.19003,0.54851,0.185112,0.547876,All
-0.0550908,0.54851,0.19117,0.549144,0.185571,0.54851,All
-0.0544403,0.549144,0.191535,0.549778,0.191883,0.549144,All
-0.0539597,0.549778,0.192125,0.550412,0.192666,0.549778,All
-0.0517444,0.550412,0.19286,0.551046,0.194625,0.550412,All
-0.0515139,0.551046,0.192884,0.55168,0.197711,0.551046,All
-0.0488005,0.55168,0.193188,0.552315,0.197962,0.55168,All
-0.0465392,0.552315,0.194416,0.552949,0.200183,0.552315,All
-0.0448713,0.552949,0.194606,0.553583,0.20282,0.552949,All
-0.0446736,0.553583,0.19643,0.554217,0.205632,0.553583,All
-0.0444532,0.554217,0.196711,0.554851,0.205926,0.554217,All
-0.0435035,0.554851,0.196833,0.555485,0.207037,0.554851,All
-0.0425476,0.555485,0.197256,0.556119,0.209069,0.555485,All
-0.0411909,0.556119,0.200242,0.556753,0.209516,0.556119,All
-0.0402317,0.556753,0.200396,0.557387,0.209759,0.556753,All
-0.0401093,0.557387,0.200411,0.558022,0.209812,0.557387,All
-0.0387011,0.558022,0.201457,0.558656,0.213127,0.558022,All
-0.0365884,0.558656,0.20187,0.55929,0.214549,0.558656,All
-0.0355129,0.55929,0.201877,0.559924,0.214845,0.55929,All
-0.0334547,0.559924,0.203696,0.560558,0.214887,0.559924,All
-0.0278977,0.560558,0.204066,0.561192,0.215814,0.560558,All
-0.0254522,0.561192,0.205391,0.561826,0.216401,0.561192,All
-0.0246342,0.561826,0.206098,0.56246,0.217893,0.561826,All
-0.0237093,0.56246,0.20619,0.563094,0.217893,0.56246,All
-0.0222936,0.563094,0.207362,0.563729,0.219893,0.563094,All
-0.0219651,0.563729,0.208028,0.564363,0.221994,0.563729,All
-0.0173804,0.564363,0.208196,0.564997,0.222532,0.564363,All
-0.0169221,0.564997,0.208389,0.565631,0.223484,0.564997,All
-0.0166764,0.565631,0.208514,0.566265,0.22415,0.565631,All
-0.0161478,0.566265,0.208915,0.566899,0.22479,0.566265,All
-0.012898,0.566899,0.211666,0.567533,0.225296,0.566899,All
-0.0125668,0.567533,0.212024,0.568167,0.226634,0.567533,All
-0.0101743,0.568167,0.21293,0.568802,0.228436,0.568167,All
-0.00998034,0.568802,0.212973,0.569436,0.232566,0.568802,All
-0.00449262,0.569436,0.213555,0.57007,0.234801,0.569436,All
-0.000408362,0.57007,0.21389,0.570704,0.235326,0.57007,All
0.000828783,0.570704,0.214654,0.571338,0.238453,0.570704,All
0.000905419,0.571338,0.21505,0.571972,0.238763,0.571338,All
0.0019,0.571972,0.215799,0.572606,0.239552,0.571972,All
0.00197635,0.572606,0.215919,0.57324,0.242751,0.572606,All
0.00277311,0.57324,0.216302,0.573874,0.246548,0.57324,All
0.00725542,0.573874,0.21698,0.574509,0.246644,0.573874,All
0.00894826,0.574509,0.217251,0.575143,0.248557,0.574509,All
0.00917676,0.575143,0.217273,0.575777,0.251942,0.575143,All
0.00964967,0.575777,0.217419,0.576411,0.254841,0.575777,All
0.0100228,0.576411,0.21766,0.577045,0.256704,0.576411,All
0.010587,0.577045,0.217908,0.577679,0.257911,0.577045,All
0.0111496,0.577679,0.21855,0.578313,0.258449,0.577679,All
0.0137933,0.578313,0.21888,0.578947,0.262096,0.578313,All
0.017634,0.578947,0.220626,0.579581,0.267044,0.578947,All
0.0195408,0.579581,0.221698,0.580216,0.270042,0.579581,All
0.0201419,0.580216,0.221896,0.58085,0.270264,0.580216,All
0.0202103,0.58085,0.223606,0.581484,0.271453,0.58085,All
0.0230484,0.581484,0.227024,0.582118,0.272267,0.581484,All
0.0239223,0.582118,0.228377,0.582752,0.273944,0.582118,All
0.0257295,0.582752,0.229571,0.583386,0.274739,0.582752,All
0.0268173,0.583386,0.229908,0.58402,0.278337,0.583386,All
0.0273844,0.58402,0.230078,0.584654,0.279901,0.58402,All
0.029007,0.584654,0.230208,0.585289,0.280167,0.584654,All
0.0301351,0.585289,0.230653,0.585923,0.281259,0.585289,All
0.0328315,0.585923,0.231082,0.586557,0.282707,0.585923,All
0.0340436,0.586557,0.231261,0.587191,0.283489,0.586557,All
0.0352229,0.587191,0.231286,0.587825,0.287097,0.587191,All
0.0384145,0.587825,0.232667,0.588459,0.287278,0.587825,All
0.0405556,0.588459,0.234421,0.589093,0.29088,0.588459,All
0.0452675,0.589093,0.235222,0.589727,0.292107,0.589093,All
0.0472689,0.589727,0.236821,0.590361,0.295253,0.589727,All
0.0488876,0.590361,0.237167,0.590996,0.298855,0.590361,All
0.0531816,0.590996,0.237229,0.59163,0.300644,0.590996,All
0.0541453,0.59163,0.237562,0.592264,0.305635,0.59163,All
0.0547974,0.592264,0.237852,0.592898,0.307934,0.592264,All
0.0555821,0.592898,0.238425,0.593532,0.308615,0.592898,All
0.058154,0.593532,0.238444,0.594166,0.309334,0.593532,All
0.0602855,0.594166,0.240298,0.5948,0.316692,0.594166,All
0.0615375,0.5948,0.240561,0.595434,0.317236,0.5948,All
0.0634815,0.595434,0.240874,0.596068,0.319225,0.595434,All
0.0652013,0.596068,0.24132,0.596703,0.319236,0.596068,All
0.0655766,0.596703,0.241457,0.597337,0.321275,0.596703,All
0.0685998,0.597337,0.241483,0.597971,0.325267,0.597337,All
0.0708481,0.597971,0.243487,0.598605,0.328369,0.597971,All
0.0741295,0.598605,0.243849,0.599239,0.329532,0.598605,All
0.0743165,0.599239,0.244191,0.599873,0.330818,0.599239,All
0.0767414,0.599873,0.245419,0.600507,0.337587,0.599873,All
0.080889,0.600507,0.24566,0.601141,0.342421,0.600507,All
0.0814568,0.601141,0.24575,0.601776,0.342589,0.601141,All
0.0821173,0.601776,0.246211,0.60241,0.344288,0.601776,All
0.0829217,0.60241,0.248566,0.603044,0.346711,0.60241,All
0.0840161,0.603044,0.248748,0.603678,0.346738,0.603044,All
0.0844453,0.603678,0.248837,0.604312,0.349529,0.603678,All
0.0852688,0.604312,0.249691,0.604946,0.350691,0.604312,All
0.0854462,0.604946,0.2497,0.60558,0.35184,0.604946,All
0.0885543,0.60558,0.250143,0.606214,0.352079,0.60558,All
0.090051,0.606214,0.250264,0.606848,0.352787,0.606214,All
0.0963377,0.606848,0.250418,0.607483,0.353719,0.606848,All
0.108598,0.607483,0.251878,0.608117,0.357845,0.607483,All
0.108743,0.608117,0.25217,0.608751,0.36276,0.608117,All
0.109677,0.608751,0.252323,0.609385,0.365462,0.608751,All
0.110774,0.609385,0.252392,0.610019,0.367372,0.609385,All
0.111762,0.610019,0.252616,0.610653,0.367901,0.610019,All
0.115134,0.610653,0.253028,0.611287,0.368053,0.610653,All
0.118272,0.611287,0.253136,0.611921,0.368397,0.611287,All
0.118592,0.611921,0.253324,0.612555,0.368643,0.611921,All
0.122865,0.612555,0.25373,0.61319,0.369244,0.612555,All
0.12798,0.61319,0.254211,0.613824,0.370573,0.61319,All
0.127998,0.613824,0.25437,0.614458,0.373196,0.613824,All
0.13068,0.614458,0.255419,0.615092,0.377321,0.614458,All
0.131387,0.615092,0.255725,0.615726,0.377996,0.615092,All
0.140078,0.615726,0.256859,0.61636,0.381657,0.615726,All
0.140653,0.61636,0.258052,0.616994,0.38874,0.61636,All
0.141153,0.616994,0.258186,0.617628,0.389202,0.616994,All
0.141977,0.617628,0.258594,0.618263,0.390442,0.617628,All
0.142297,0.618263,0.25896,0.618897,0.390809,0.618263,All
0.142949,0.618897,0.259463,0.619531,0.39499,0.618897,All
0.14384,0.619531,0.259542,0.620165,0.40111,0.619531,All
0.144639,0.620165,0.260289,0.620799,0.405039,0.620165,All
0.145535,0.620799,0.260983,0.621433,0.407735,0.620799,All
0.149604,0.621433,0.26134,0.622067,0.413879,0.621433,All
0.149638,0.622067,0.261632,0.622701,0.416313,0.622067,All
0.150027,0.622701,0.261788,0.623335,0.416901,0.622701,All
0.150885,0.623335,0.262107,0.62397,0.417469,0.623335,All
0.153398,0.62397,0.262195,0.624604,0.417687,0.62397,All
0.156898,0.624604,0.262417,0.625238,0.420157,0.624604,All
0.162491,0.625238,0.262995,0.625872,0.420541,0.625238,All
0.162618,0.625872,0.263165,0.626506,0.423315,0.625872,All
0.163396,0.626506,0.263834,0.62714,0.423623,0.626506,All
0.165406,0.62714,0.265955,0.627774,0.427219,0.62714,All
0.167124,0.627774,0.266119,0.628408,0.429128,0.627774,All
0.169561,0.628408,0.266558,0.629042,0.430308,0.628408,All
0.17087,0.629042,0.266572,0.629677,0.433812,0.629042,All
0.1721,0.629677,0.266614,0.630311,0.434712,0.629677,All
0.174768,0.630311,0.267578,0.630945,0.434794,0.630311,All
0.175523,0.630945,0.267784,0.631579,0.436777,0.630945,All
0.180456,0.631579,0.268986,0.632213,0.43686,0.631579,All
0.183218,0.632213,0.269527,0.632847,0.439249,0.632213,All
0.186425,0.632847,0.269949,0.633481,0.439629,0.632847,All
0.186951,0.633481,0.269994,0.634115,0.43974,0.633481,All
0.187048,0.634115,0.270042,0.63475,0.444541,0.634115,All
0.189857,0.63475,0.270709,0.635384,0.446255,0.63475,All
0.191331,0.635384,0.271131,0.636018,0.452488,0.635384,All
0.192826,0.636018,0.271233,0.636652,0.453515,0.636018,All
0.196569,0.636652,0.272492,0.637286,0.456921,0.636652,All
0.199906,0.637286,0.273165,0.63792,0.4604,0.637286,All
0.201825,0.63792,0.273466,0.638554,0.460685,0.63792,All
0.203225,0.638554,0.275006,0.639188,0.463545,0.638554,All
0.209207,0.639188,0.275793,0.639822,0.464614,0.639188,All
0.212518,0.639822,0.276904,0.640457,0.466418,0.639822,All
0.2129,0.640457,0.277874,0.641091,0.469188,0.640457,All
0.214133,0.641091,0.277885,0.641725,0.470519,0.641091,All
0.215413,0.641725,0.278132,0.642359,0.476124,0.641725,All
0.215672,0.642359,0.279037,0.642993,0.477468,0.642359,All
0.216474,0.642993,0.281965,0.643627,0.47809,0.642993,All
0.221672,0.643627,0.282175,0.644261,0.478253,0.643627,All
0.221863,0.644261,0.282871,0.644895,0.478442,0.644261,All
0.222274,0.644895,0.284325,0.645529,0.478727,0.644895,All
0.227109,0.645529,0.284483,0.646164,0.479564,0.645529,All
0.227894,0.646164,0.286045,0.646798,0.485298,0.646164,All
0.229111,0.646798,0.287295,0.647432,0.487141,0.646798,All
0.235985,0.647432,0.287531,0.648066,0.490613,0.647432,All
0.236764,0.648066,0.29045,0.6487,0.492172,0.648066,All
0.237989,0.6487,0.29052,0.649334,0.493174,0.6487,All
0.243161,0.649334,0.290648,0.649968,0.495876,0.649334,All
0.243317,0.649968,0.292061,0.650602,0.497467,0.649968,All
0.245261,0.650602,0.292184,0.651237,0.497566,0.650602,All
0.248999,0.651237,0.292273,0.651871,0.497832,0.651237,All
0.249418,0.651871,0.293392,0.652505,0.500071,0.651871,All
0.250786,0.652505,0.293458,0.653139,0.502573,0.652505,All
0.253352,0.653139,0.29364,0.653773,0.502727,0.653139,All
0.254314,0.653773,0.294578,0.654407,0.503318,0.653773,All
0.254327,0.654407,0.295663,0.655041,0.503547,0.654407,All
0.258812,0.655041,0.295718,0.655675,0.50575,0.655041,All
0.259182,0.655675,0.295899,0.656309,0.506979,0.655675,All
0.259465,0.656309,0.29706,0.656944,0.507932,0.656309,All
0.261443,0.656944,0.297366,0.657578,0.508549,0.656944,All
0.26461,0.657578,0.298215,0.658212,0.509985,0.657578,All
0.268326,0.658212,0.298838,0.658846,0.510149,0.658212,All
0.26898,0.658846,0.299463,0.65948,0.514915,0.658846,All
0.273547,0.65948,0.300188,0.660114,0.515347,0.65948,All
