standEta_V_abscissa,standEta_V_cdf,standEta_Cl_abscissa,standEta_Cl_cdf,split
0.78835,0.926074,1.56859,0.926074,All
0.790979,0.927073,1.57276,0.927073,All
0.792307,0.928072,1.57622,0.928072,All
0.809332,0.929071,1.58953,0.929071,All
0.816759,0.93007,1.59216,0.93007,All
0.826273,0.931069,1.59575,0.931069,All
0.833962,0.932068,1.60378,0.932068,All
0.837669,0.933067,1.60807,0.933067,All
0.85817,0.934066,1.61255,0.934066,All
0.887347,0.935065,1.61815,0.935065,All
0.895759,0.936064,1.62575,0.936064,All
0.901477,0.937063,1.62625,0.937063,All
0.903665,0.938062,1.63137,0.938062,All
0.908002,0.939061,1.63338,0.939061,All
0.911205,0.94006,1.63758,0.94006,All
0.93792,0.941059,1.64393,0.941059,All
0.941041,0.942058,1.64711,0.942058,All
0.944806,0.943057,1.65297,0.943057,All
0.945198,0.944056,1.67324,0.944056,All
0.95941,0.945055,1.67567,0.945055,All
0.965292,0.946054,1.67747,0.946054,All
1.00222,0.947053,1.68079,0.947053,All
1.00381,0.948052,1.6812,0.948052,All
1.02054,0.949051,1.68728,0.949051,All
1.02685,0.95005,1.69002,0.95005,All
1.04603,0.951049,1.70448,0.951049,All
1.05218,0.952048,1.70905,0.952048,All
1.0546,0.953047,1.73219,0.953047,All
1.06785,0.954046,1.73536,0.954046,All
1.07393,0.955045,1.74607,0.955045,All
1.07657,0.956044,1.75381,0.956044,All
1.08638,0.957043,1.75701,0.957043,All
1.09705,0.958042,1.76505,0.958042,All
1.11161,0.959041,1.77397,0.959041,All
1.1398,0.96004,1.78272,0.96004,All
1.1591,0.961039,1.7885,0.961039,All
1.18116,0.962038,1.79266,0.962038,All
1.18364,0.963037,1.80792,0.963037,All
1.18735,0.964036,1.81799,0.964036,All
1.22994,0.965035,1.82759,0.965035,All
1.24223,0.966034,1.82787,0.966034,All
1.30098,0.967033,1.82958,0.967033,All
1.30324,0.968032,1.83022,0.968032,All
1.32844,0.969031,1.83086,0.969031,All
1.38875,0.97003,1.83309,0.97003,All
1.39501,0.971029,1.83429,0.971029,All
1.41665,0.972028,1.83564,0.972028,All
1.45032,0.973027,1.83643,0.973027,All
1.45126,0.974026,1.84264,0.974026,All
1.46814,0.975025,1.86548,0.975025,All
1.49258,0.976024,1.86836,0.976024,All
1.49266,0.977023,1.87717,0.977023,All
1.50465,0.978022,1.90017,0.978022,All
1.51313,0.979021,1.91654,0.979021,All
1.51687,0.98002,1.92415,0.98002,All
1.53106,0.981019,1.92965,0.981019,All
1.53916,0.982018,1.93465,0.982018,All
1.59608,0.983017,1.96779,0.983017,All
1.63486,0.984016,1.98072,0.984016,All
1.66902,0.985015,1.98139,0.985015,All
1.69478,0.986014,1.98957,0.986014,All
1.71895,0.987013,1.98975,0.987013,All
1.72686,0.988012,1.99297,0.988012,All
1.75029,0.989011,1.99909,0.989011,All
1.75478,0.99001,2.01461,0.99001,All
1.80137,0.991009,2.01525,0.991009,All
1.93889,0.992008,2.03418,0.992008,All
1.94952,0.993007,2.05442,0.993007,All
2.09085,0.994006,2.06791,0.994006,All
2.22739,0.995005,2.093,0.995005,All
2.29717,0.996004,2.10125,0.996004,All
2.36323,0.997003,2.17081,0.997003,All
2.48121,0.998002,2.1793,0.998002,All
2.61314,0.999001,2.36188,0.999001,All
2.6581,1,2.48086,1,All
4,1,4,1,All
