pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
0.501528,0.698161,0.20615,0.698795,0.620539,0.698161,All
0.502989,0.698795,0.206663,0.699429,0.621182,0.698795,All
0.503987,0.699429,0.207057,0.700063,0.623992,0.699429,All
0.513244,0.700063,0.207164,0.700698,0.625655,0.700063,All
0.513673,0.700698,0.207449,0.701332,0.626449,0.700698,All
0.519236,0.701332,0.208353,0.701966,0.629626,0.701332,All
0.519259,0.701966,0.208397,0.7026,0.637237,0.701966,All
0.519898,0.7026,0.208447,0.703234,0.639544,0.7026,All
0.527907,0.703234,0.208667,0.703868,0.640111,0.703234,All
0.529589,0.703868,0.209827,0.704502,0.641549,0.703868,All
0.532385,0.704502,0.21087,0.705136,0.641824,0.704502,All
0.532573,0.705136,0.213006,0.70577,0.646484,0.705136,All
0.533928,0.70577,0.213952,0.706405,0.650809,0.70577,All
0.534289,0.706405,0.214116,0.707039,0.653066,0.706405,All
0.53437,0.707039,0.214838,0.707673,0.653727,0.707039,All
0.534993,0.707673,0.215581,0.708307,0.657389,0.707673,All
0.538341,0.708307,0.215658,0.708941,0.664044,0.708307,All
0.538607,0.708941,0.216531,0.709575,0.664657,0.708941,All
0.543435,0.709575,0.217835,0.710209,0.664843,0.709575,All
0.544442,0.710209,0.21899,0.710843,0.670254,0.710209,All
0.556539,0.710843,0.219123,0.711477,0.670494,0.710843,All
0.558504,0.711477,0.220242,0.712112,0.671186,0.711477,All
0.559892,0.712112,0.221384,0.712746,0.673817,0.712112,All
0.561976,0.712746,0.222813,0.71338,0.675648,0.712746,All
0.570364,0.71338,0.223941,0.714014,0.681162,0.71338,All
0.571688,0.714014,0.224189,0.714648,0.686106,0.714014,All
0.572763,0.714648,0.225583,0.715282,0.686671,0.714648,All
0.575458,0.715282,0.227498,0.715916,0.688199,0.715282,All
0.577816,0.715916,0.227698,0.71655,0.690932,0.715916,All
0.57896,0.71655,0.228012,0.717185,0.691085,0.71655,All
0.580281,0.717185,0.228299,0.717819,0.691958,0.717185,All
0.580855,0.717819,0.228781,0.718453,0.697822,0.717819,All
0.58364,0.718453,0.229611,0.719087,0.698539,0.718453,All
0.587881,0.719087,0.229826,0.719721,0.703361,0.719087,All
0.589558,0.719721,0.233059,0.720355,0.706042,0.719721,All
0.590849,0.720355,0.233075,0.720989,0.706515,0.720355,All
0.607218,0.720989,0.234521,0.721623,0.712075,0.720989,All
0.60905,0.721623,0.23464,0.722257,0.719036,0.721623,All
0.609229,0.722257,0.234797,0.722892,0.722827,0.722257,All
0.609494,0.722892,0.24112,0.723526,0.723607,0.722892,All
0.612545,0.723526,0.242285,0.72416,0.723784,0.723526,All
0.613797,0.72416,0.243381,0.724794,0.724602,0.72416,All
0.614715,0.724794,0.244385,0.725428,0.725714,0.724794,All
0.61482,0.725428,0.244722,0.726062,0.729743,0.725428,All
0.616567,0.726062,0.246762,0.726696,0.731181,0.726062,All
0.616903,0.726696,0.249311,0.72733,0.73217,0.726696,All
0.619204,0.72733,0.249665,0.727964,0.732619,0.72733,All
0.626141,0.727964,0.249691,0.728599,0.73395,0.727964,All
0.626296,0.728599,0.250451,0.729233,0.738002,0.728599,All
0.637521,0.729233,0.251688,0.729867,0.741711,0.729233,All
0.638457,0.729867,0.252177,0.730501,0.743533,0.729867,All
0.641157,0.730501,0.252567,0.731135,0.745222,0.730501,All
0.646461,0.731135,0.252676,0.731769,0.745647,0.731135,All
0.647825,0.731769,0.253674,0.732403,0.749912,0.731769,All
0.648258,0.732403,0.254601,0.733037,0.754591,0.732403,All
0.648848,0.733037,0.254748,0.733672,0.757321,0.733037,All
0.650861,0.733672,0.256507,0.734306,0.757929,0.733672,All
0.663213,0.734306,0.259795,0.73494,0.759765,0.734306,All
0.666129,0.73494,0.25982,0.735574,0.762828,0.73494,All
0.670421,0.735574,0.262737,0.736208,0.768198,0.735574,All
0.677624,0.736208,0.264385,0.736842,0.770083,0.736208,All
0.679093,0.736842,0.265974,0.737476,0.776802,0.736842,All
0.679904,0.737476,0.266426,0.73811,0.778129,0.737476,All
0.683446,0.73811,0.267962,0.738744,0.779225,0.73811,All
0.690414,0.738744,0.268503,0.739379,0.782159,0.738744,All
0.692915,0.739379,0.268937,0.740013,0.782166,0.739379,All
0.692953,0.740013,0.27174,0.740647,0.782432,0.740013,All
0.693233,0.740647,0.272052,0.741281,0.785635,0.740647,All
0.693302,0.741281,0.273997,0.741915,0.786366,0.741281,All
0.694883,0.741915,0.276087,0.742549,0.78868,0.741915,All
0.696329,0.742549,0.27689,0.743183,0.791419,0.742549,All
0.700927,0.743183,0.278362,0.743817,0.801584,0.743183,All
0.701193,0.743817,0.278678,0.744451,0.805785,0.743817,All
0.702853,0.744451,0.279688,0.745086,0.806624,0.744451,All
0.704842,0.745086,0.27998,0.74572,0.808598,0.745086,All
0.707194,0.74572,0.28019,0.746354,0.809026,0.74572,All
0.707523,0.746354,0.282496,0.746988,0.812404,0.746354,All
0.711349,0.746988,0.284449,0.747622,0.814672,0.746988,All
0.715217,0.747622,0.284504,0.748256,0.816279,0.747622,All
0.716776,0.748256,0.28477,0.74889,0.817011,0.748256,All
0.720888,0.74889,0.285966,0.749524,0.818139,0.74889,All
0.722946,0.749524,0.286995,0.750159,0.820571,0.749524,All
0.725205,0.750159,0.287027,0.750793,0.821952,0.750159,All
0.738576,0.750793,0.289798,0.751427,0.822013,0.750793,All
0.738591,0.751427,0.289871,0.752061,0.828532,0.751427,All
0.743084,0.752061,0.290154,0.752695,0.829295,0.752061,All
0.743423,0.752695,0.292151,0.753329,0.834239,0.752695,All
0.746525,0.753329,0.293328,0.753963,0.834422,0.753329,All
0.748886,0.753963,0.295474,0.754597,0.836459,0.753963,All
0.751437,0.754597,0.296669,0.755231,0.839449,0.754597,All
0.751904,0.755231,0.296963,0.755866,0.841733,0.755231,All
0.752792,0.755866,0.299139,0.7565,0.843188,0.755866,All
0.754919,0.7565,0.300025,0.757134,0.843386,0.7565,All
0.755783,0.757134,0.301224,0.757768,0.844983,0.757134,All
0.761988,0.757768,0.301422,0.758402,0.857458,0.757768,All
0.766902,0.758402,0.301901,0.759036,0.85841,0.758402,All
0.76737,0.759036,0.303628,0.75967,0.866453,0.759036,All
0.768731,0.75967,0.30483,0.760304,0.869011,0.75967,All
0.772212,0.760304,0.305401,0.760938,0.874052,0.760304,All
0.779008,0.760938,0.305515,0.761573,0.875031,0.760938,All
0.780946,0.761573,0.30567,0.762207,0.876882,0.761573,All
0.791527,0.762207,0.305689,0.762841,0.878027,0.762207,All
0.792925,0.762841,0.305885,0.763475,0.878939,0.762841,All
0.795365,0.763475,0.307308,0.764109,0.882747,0.763475,All
0.795943,0.764109,0.308421,0.764743,0.886204,0.764109,All
0.799314,0.764743,0.309652,0.765377,0.887027,0.764743,All
0.799438,0.765377,0.309912,0.766011,0.889079,0.765377,All
0.806293,0.766011,0.310523,0.766646,0.894644,0.766011,All
0.809303,0.766646,0.311335,0.76728,0.899122,0.766646,All
0.812273,0.76728,0.312128,0.767914,0.899936,0.76728,All
0.818894,0.767914,0.312955,0.768548,0.900552,0.767914,All
0.82323,0.768548,0.313637,0.769182,0.902266,0.768548,All
0.823786,0.769182,0.314108,0.769816,0.907201,0.769182,All
0.82465,0.769816,0.316362,0.77045,0.908056,0.769816,All
0.824956,0.77045,0.31855,0.771084,0.911758,0.77045,All
0.835198,0.771084,0.318551,0.771718,0.911834,0.771084,All
0.840765,0.771718,0.31914,0.772353,0.911948,0.771718,All
0.84309,0.772353,0.320424,0.772987,0.913311,0.772353,All
0.843809,0.772987,0.321104,0.773621,0.916127,0.772987,All
0.855904,0.773621,0.322055,0.774255,0.927252,0.773621,All
0.860189,0.774255,0.322603,0.774889,0.930664,0.774255,All
0.861332,0.774889,0.322634,0.775523,0.931654,0.774889,All
0.862979,0.775523,0.323029,0.776157,0.932133,0.775523,All
0.868196,0.776157,0.324847,0.776791,0.932693,0.776157,All
0.871426,0.776791,0.327114,0.777425,0.935354,0.776791,All
0.872464,0.777425,0.32733,0.77806,0.936531,0.777425,All
0.873443,0.77806,0.327692,0.778694,0.941311,0.77806,All
0.873967,0.778694,0.329874,0.779328,0.942811,0.778694,All
0.874875,0.779328,0.3303,0.779962,0.948233,0.779328,All
0.875284,0.779962,0.332391,0.780596,0.950624,0.779962,All
0.881738,0.780596,0.333057,0.78123,0.951124,0.780596,All
0.886944,0.78123,0.333984,0.781864,0.953318,0.78123,All
0.887926,0.781864,0.337804,0.782498,0.957897,0.781864,All
0.897165,0.782498,0.338184,0.783133,0.958397,0.782498,All
0.89954,0.783133,0.339122,0.783767,0.95901,0.783133,All
0.90613,0.783767,0.339236,0.784401,0.961245,0.783767,All
0.909838,0.784401,0.341217,0.785035,0.962226,0.784401,All
0.91263,0.785035,0.341818,0.785669,0.964176,0.785035,All
0.915777,0.785669,0.342623,0.786303,0.96755,0.785669,All
0.917791,0.786303,0.342943,0.786937,0.96916,0.786303,All
0.921314,0.786937,0.345479,0.787571,0.974999,0.786937,All
0.922988,0.787571,0.34563,0.788205,0.976509,0.787571,All
0.928784,0.788205,0.346481,0.78884,0.978208,0.788205,All
0.933067,0.78884,0.348541,0.789474,0.980145,0.78884,All
0.93999,0.789474,0.353103,0.790108,0.982833,0.789474,All
0.947093,0.790108,0.353179,0.790742,0.983297,0.790108,All
0.948309,0.790742,0.354181,0.791376,0.987318,0.790742,All
0.951355,0.791376,0.354453,0.79201,0.993639,0.791376,All
0.953609,0.79201,0.358863,0.792644,1.00077,0.79201,All
0.956355,0.792644,0.360475,0.793278,1.00389,0.792644,All
0.960036,0.793278,0.36203,0.793912,1.00391,0.793278,All
0.960166,0.793912,0.364308,0.794547,1.00736,0.793912,All
0.961674,0.794547,0.367092,0.795181,1.00892,0.794547,All
0.96177,0.795181,0.367788,0.795815,1.00948,0.795181,All
0.961831,0.795815,0.369,0.796449,1.01266,0.795815,All
0.962894,0.796449,0.369431,0.797083,1.01687,0.796449,All
0.967577,0.797083,0.369725,0.797717,1.01953,0.797083,All
0.972071,0.797717,0.370787,0.798351,1.02356,0.797717,All
0.975208,0.798351,0.371178,0.798985,1.02497,0.798351,All
0.977592,0.798985,0.371923,0.79962,1.03441,0.798985,All
0.982283,0.79962,0.374928,0.800254,1.04039,0.79962,All
0.984566,0.800254,0.37579,0.800888,1.04288,0.800254,All
0.987479,0.800888,0.375956,0.801522,1.04326,0.800888,All
0.992476,0.801522,0.377405,0.802156,1.04381,0.801522,All
0.999031,0.802156,0.380728,0.80279,1.04487,0.802156,All
1.00157,0.80279,0.381794,0.803424,1.0451,0.80279,All
1.00647,0.803424,0.382913,0.804058,1.04729,0.803424,All
1.00811,0.804058,0.383743,0.804692,1.06165,0.804058,All
1.01011,0.804692,0.384675,0.805327,1.06423,0.804692,All
1.01109,0.805327,0.385529,0.805961,1.06651,0.805327,All
1.0139,0.805961,0.390107,0.806595,1.06771,0.805961,All
1.01716,0.806595,0.390298,0.807229,1.06833,0.806595,All
1.02227,0.807229,0.390579,0.807863,1.06882,0.807229,All
1.02881,0.807863,0.390719,0.808497,1.07178,0.807863,All
1.0357,0.808497,0.395102,0.809131,1.07815,0.808497,All
1.0539,0.809131,0.39715,0.809765,1.08167,0.809131,All
1.05434,0.809765,0.39785,0.810399,1.08432,0.809765,All
1.05565,0.810399,0.39997,0.811034,1.08884,0.810399,All
1.05592,0.811034,0.402007,0.811668,1.08985,0.811034,All
1.07006,0.811668,0.402291,0.812302,1.09371,0.811668,All
1.07303,0.812302,0.402783,0.812936,1.10918,0.812302,All
1.07381,0.812936,0.403378,0.81357,1.11258,0.812936,All
1.07566,0.81357,0.404058,0.814204,1.11272,0.81357,All
1.08476,0.814204,0.40457,0.814838,1.11289,0.814204,All
1.08899,0.814838,0.407564,0.815472,1.11584,0.814838,All
1.09145,0.815472,0.408443,0.816107,1.11747,0.815472,All
1.10644,0.816107,0.410017,0.816741,1.12089,0.816107,All
1.10678,0.816741,0.410073,0.817375,1.12359,0.816741,All
1.10788,0.817375,0.412196,0.818009,1.12584,0.817375,All
1.11848,0.818009,0.412418,0.818643,1.12782,0.818009,All
1.1199,0.818643,0.415208,0.819277,1.12808,0.818643,All
1.12035,0.819277,0.41733,0.819911,1.12968,0.819277,All
1.12324,0.819911,0.42103,0.820545,1.13274,0.819911,All
1.1275,0.820545,0.421896,0.821179,1.13839,0.820545,All
1.12954,0.821179,0.422586,0.821814,1.14104,0.821179,All
1.13562,0.821814,0.423976,0.822448,1.14128,0.821814,All
1.13591,0.822448,0.424239,0.823082,1.14203,0.822448,All
1.1416,0.823082,0.425857,0.823716,1.14468,0.823082,All
1.14184,0.823716,0.426777,0.82435,1.14717,0.823716,All
1.14663,0.82435,0.426864,0.824984,1.14778,0.82435,All
1.14816,0.824984,0.42768,0.825618,1.14882,0.824984,All
1.15271,0.825618,0.428975,0.826252,1.15253,0.825618,All
1.15399,0.826252,0.430787,0.826886,1.15363,0.826252,All
1.1608,0.826886,0.431366,0.827521,1.15563,0.826886,All
1.16189,0.827521,0.431605,0.828155,1.15623,0.827521,All
1.16197,0.828155,0.433154,0.828789,1.15757,0.828155,All
1.16428,0.828789,0.434938,0.829423,1.1613,0.828789,All
1.16482,0.829423,0.436684,0.830057,1.16154,0.829423,All
1.16573,0.830057,0.442291,0.830691,1.16155,0.830057,All
1.16757,0.830691,0.444291,0.831325,1.1653,0.830691,All
1.17053,0.831325,0.445025,0.831959,1.17269,0.831325,All
1.1711,0.831959,0.445822,0.832594,1.17553,0.831959,All
1.1741,0.832594,0.447581,0.833228,1.18007,0.832594,All
1.17509,0.833228,0.450244,0.833862,1.18023,0.833228,All
1.17537,0.833862,0.450619,0.834496,1.18045,0.833862,All
1.18147,0.834496,0.455696,0.83513,1.18165,0.834496,All
1.18181,0.83513,0.455739,0.835764,1.18367,0.83513,All
1.18427,0.835764,0.458434,0.836398,1.18801,0.835764,All
1.18957,0.836398,0.461018,0.837032,1.19181,0.836398,All
1.19438,0.837032,0.464339,0.837666,1.19353,0.837032,All
1.19804,0.837666,0.464508,0.838301,1.19643,0.837666,All
1.19842,0.838301,0.466145,0.838935,1.20292,0.838301,All
1.20055,0.838935,0.467366,0.839569,1.20448,0.838935,All
1.20096,0.839569,0.467806,0.840203,1.20647,0.839569,All
1.2047,0.840203,0.468171,0.840837,1.20895,0.840203,All
1.21259,0.840837,0.468525,0.841471,1.21055,0.840837,All
1.21315,0.841471,0.475591,0.842105,1.21079,0.841471,All
1.21452,0.842105,0.477609,0.842739,1.21422,0.842105,All
1.21595,0.842739,0.479531,0.843373,1.21437,0.842739,All
1.21597,0.843373,0.482479,0.844008,1.21671,0.843373,All
1.21642,0.844008,0.48701,0.844642,1.21748,0.844008,All
1.21766,0.844642,0.487292,0.845276,1.22446,0.844642,All
1.22035,0.845276,0.487994,0.84591,1.22472,0.845276,All
1.22088,0.84591,0.494472,0.846544,1.22885,0.84591,All
1.23976,0.846544,0.495151,0.847178,1.23026,0.846544,All
1.24359,0.847178,0.496791,0.847812,1.23159,0.847178,All
1.24472,0.847812,0.497846,0.848446,1.2401,0.847812,All
1.25538,0.848446,0.499973,0.849081,1.2431,0.848446,All
1.25666,0.849081,0.500393,0.849715,1.24405,0.849081,All
1.25888,0.849715,0.500854,0.850349,1.25267,0.849715,All
1.25935,0.850349,0.502835,0.850983,1.25701,0.850349,All
1.26527,0.850983,0.506098,0.851617,1.26539,0.850983,All
1.26741,0.851617,0.50697,0.852251,1.26644,0.851617,All
1.27123,0.852251,0.509833,0.852885,1.26674,0.852251,All
1.27593,0.852885,0.510542,0.853519,1.27036,0.852885,All
1.27653,0.853519,0.516276,0.854153,1.27146,0.853519,All
1.27999,0.854153,0.519421,0.854788,1.27258,0.854153,All
1.2806,0.854788,0.519961,0.855422,1.27262,0.854788,All
1.28492,0.855422,0.520862,0.856056,1.2785,0.855422,All
1.28689,0.856056,0.521865,0.85669,1.28013,0.856056,All
1.29062,0.85669,0.523388,0.857324,1.28271,0.85669,All
1.29126,0.857324,0.523485,0.857958,1.28415,0.857324,All
1.29136,0.857958,0.523846,0.858592,1.28553,0.857958,All
1.29162,0.858592,0.526246,0.859226,1.2887,0.858592,All
1.29408,0.859226,0.526763,0.85986,1.28955,0.859226,All
1.3083,0.85986,0.528617,0.860495,1.28985,0.85986,All
1.3106,0.860495,0.532909,0.861129,1.29083,0.860495,All
1.31214,0.861129,0.535262,0.861763,1.29357,0.861129,All
1.31605,0.861763,0.53644,0.862397,1.29772,0.861763,All
1.32009,0.862397,0.53931,0.863031,1.30373,0.862397,All
1.32974,0.863031,0.544864,0.863665,1.30505,0.863031,All
1.3316,0.863665,0.548005,0.864299,1.30519,0.863665,All
1.33255,0.864299,0.54956,0.864933,1.30567,0.864299,All
1.33479,0.864933,0.554858,0.865568,1.31333,0.864933,All
1.33939,0.865568,0.555916,0.866202,1.31391,0.865568,All
1.34221,0.866202,0.556213,0.866836,1.31587,0.866202,All
1.34438,0.866836,0.556331,0.86747,1.3185,0.866836,All
1.34786,0.86747,0.55664,0.868104,1.32023,0.86747,All
1.35374,0.868104,0.558832,0.868738,1.32109,0.868104,All
1.35528,0.868738,0.559128,0.869372,1.32371,0.868738,All
1.3554,0.869372,0.565872,0.870006,1.32613,0.869372,All
1.35914,0.870006,0.566152,0.87064,1.33085,0.870006,All
1.35937,0.87064,0.567248,0.871275,1.33191,0.87064,All
1.36492,0.871275,0.568247,0.871909,1.33375,0.871275,All
1.3713,0.871909,0.570021,0.872543,1.33396,0.871909,All
1.37316,0.872543,0.573915,0.873177,1.33716,0.872543,All
1.37384,0.873177,0.576769,0.873811,1.34107,0.873177,All
1.38333,0.873811,0.577455,0.874445,1.34674,0.873811,All
1.38585,0.874445,0.577823,0.875079,1.35049,0.874445,All
1.39114,0.875079,0.579153,0.875713,1.35167,0.875079,All
1.39246,0.875713,0.579718,0.876347,1.35294,0.875713,All
1.39344,0.876347,0.583519,0.876982,1.35812,0.876347,All
1.39649,0.876982,0.584189,0.877616,1.35916,0.876982,All
1.39714,0.877616,0.584235,0.87825,1.36043,0.877616,All
1.39754,0.87825,0.585578,0.878884,1.36623,0.87825,All
1.40584,0.878884,0.585962,0.879518,1.36903,0.878884,All
1.40625,0.879518,0.590039,0.880152,1.37193,0.879518,All
1.41604,0.880152,0.591426,0.880786,1.37397,0.880152,All
1.42117,0.880786,0.594562,0.88142,1.38278,0.880786,All
1.43156,0.88142,0.594882,0.882055,1.38421,0.88142,All
1.43337,0.882055,0.597663,0.882689,1.38494,0.882055,All
1.44647,0.882689,0.599108,0.883323,1.39204,0.882689,All
1.44925,0.883323,0.600224,0.883957,1.39208,0.883323,All
1.4513,0.883957,0.600465,0.884591,1.39833,0.883957,All
1.45175,0.884591,0.601302,0.885225,1.40209,0.884591,All
1.45208,0.885225,0.608702,0.885859,1.40293,0.885225,All
1.46262,0.885859,0.609451,0.886493,1.40472,0.885859,All
1.46415,0.886493,0.611359,0.887127,1.4145,0.886493,All
1.46553,0.887127,0.614615,0.887762,1.41826,0.887127,All
1.46932,0.887762,0.619761,0.888396,1.42241,0.887762,All
1.47962,0.888396,0.624469,0.88903,1.42965,0.888396,All
1.48489,0.88903,0.62477,0.889664,1.42979,0.88903,All
1.48503,0.889664,0.625416,0.890298,1.43166,0.889664,All
1.49003,0.890298,0.628951,0.890932,1.43616,0.890298,All
1.50131,0.890932,0.630554,0.891566,1.44029,0.890932,All
1.50681,0.891566,0.63198,0.8922,1.44149,0.891566,All
1.50881,0.8922,0.635253,0.892834,1.44327,0.8922,All
1.51229,0.892834,0.638562,0.893469,1.44598,0.892834,All
1.51811,0.893469,0.640936,0.894103,1.44834,0.893469,All
1.52538,0.894103,0.643622,0.894737,1.45982,0.894103,All
1.52731,0.894737,0.645936,0.895371,1.46106,0.894737,All
1.53012,0.895371,0.647088,0.896005,1.46276,0.895371,All
1.53071,0.896005,0.647517,0.896639,1.46499,0.896005,All
1.53741,0.896639,0.64911,0.897273,1.46612,0.896639,All
1.53946,0.897273,0.652434,0.897907,1.47055,0.897273,All
1.54001,0.897907,0.652896,0.898542,1.47412,0.897907,All
1.54069,0.898542,0.65546,0.899176,1.47636,0.898542,All
1.54079,0.899176,0.656036,0.89981,1.47745,0.899176,All
1.54832,0.89981,0.657972,0.900444,1.47955,0.89981,All
1.54922,0.900444,0.659513,0.901078,1.4817,0.900444,All
1.5494,0.901078,0.66088,0.901712,1.4825,0.901078,All
1.55057,0.901712,0.66317,0.902346,1.48377,0.901712,All
1.55689,0.902346,0.663794,0.90298,1.48534,0.902346,All
1.56001,0.90298,0.668535,0.903614,1.48927,0.90298,All
1.56109,0.903614,0.668735,0.904249,1.49315,0.903614,All
1.56433,0.904249,0.67025,0.904883,1.49333,0.904249,All
1.57088,0.904883,0.676107,0.905517,1.49645,0.904883,All
1.57818,0.905517,0.682876,0.906151,1.50306,0.905517,All
1.58218,0.906151,0.682935,0.906785,1.51889,0.906151,All
1.59063,0.906785,0.687885,0.907419,1.52054,0.906785,All
1.59064,0.907419,0.688627,0.908053,1.52209,0.907419,All
1.59725,0.908053,0.68909,0.908687,1.53004,0.908053,All
1.61509,0.908687,0.689796,0.909321,1.53888,0.908687,All
1.63232,0.909321,0.692643,0.909956,1.54501,0.909321,All
1.64212,0.909956,0.693011,0.91059,1.54863,0.909956,All
1.6518,0.91059,0.693177,0.911224,1.56771,0.91059,All
1.65478,0.911224,0.69621,0.911858,1.56912,0.911224,All
1.65565,0.911858,0.698275,0.912492,1.56969,0.911858,All
1.661,0.912492,0.702209,0.913126,1.572,0.912492,All
1.66424,0.913126,0.702867,0.91376,1.5726,0.913126,All
1.67024,0.91376,0.706546,0.914394,1.57488,0.91376,All
1.68121,0.914394,0.712243,0.915029,1.58104,0.914394,All
1.68406,0.915029,0.712386,0.915663,1.58624,0.915029,All
1.68725,0.915663,0.714698,0.916297,1.58654,0.915663,All
1.69671,0.916297,0.72212,0.916931,1.5878,0.916297,All
1.71616,0.916931,0.736777,0.917565,1.59508,0.916931,All
1.71758,0.917565,0.736843,0.918199,1.59582,0.917565,All
1.72089,0.918199,0.740235,0.918833,1.6108,0.918199,All
1.72718,0.918833,0.740812,0.919467,1.62978,0.918833,All
1.73911,0.919467,0.742562,0.920101,1.65014,0.919467,All
1.76117,0.920101,0.746188,0.920736,1.65418,0.920101,All
1.76405,0.920736,0.748631,0.92137,1.65827,0.920736,All
1.77259,0.92137,0.762571,0.922004,1.66399,0.92137,All
1.78549,0.922004,0.76347,0.922638,1.66443,0.922004,All
1.80328,0.922638,0.76367,0.923272,1.66583,0.922638,All
1.80509,0.923272,0.764452,0.923906,1.68938,0.923272,All
1.82744,0.923906,0.764938,0.92454,1.69224,0.923906,All
1.84023,0.92454,0.765568,0.925174,1.70942,0.92454,All
1.87479,0.925174,0.767309,0.925808,1.71529,0.925174,All
1.87901,0.925808,0.767386,0.926443,1.7169,0.925808,All
1.89474,0.926443,0.767391,0.927077,1.71733,0.926443,All
1.90771,0.927077,0.770846,0.927711,1.72554,0.927077,All
1.91142,0.927711,0.771946,0.928345,1.73966,0.927711,All
1.91964,0.928345,0.773798,0.928979,1.74045,0.928345,All
1.93027,0.928979,0.773851,0.929613,1.7411,0.928979,All
1.93314,0.929613,0.774647,0.930247,1.74218,0.929613,All
1.93539,0.930247,0.78177,0.930881,1.74277,0.930247,All
1.94035,0.930881,0.786868,0.931516,1.76244,0.930881,All
1.94257,0.931516,0.787921,0.93215,1.76884,0.931516,All
1.95238,0.93215,0.789419,0.932784,1.76957,0.93215,All
1.96602,0.932784,0.792086,0.933418,1.79037,0.932784,All
1.9684,0.933418,0.793388,0.934052,1.79329,0.933418,All
1.97158,0.934052,0.797052,0.934686,1.79621,0.934052,All
1.9804,0.934686,0.806054,0.93532,1.81492,0.934686,All
1.98146,0.93532,0.806972,0.935954,1.81742,0.93532,All
1.98657,0.935954,0.810435,0.936588,1.82321,0.935954,All
2.00269,0.936588,0.812536,0.937223,1.82443,0.936588,All
2.02701,0.937223,0.818356,0.937857,1.83564,0.937223,All
2.05568,0.937857,0.844866,0.938491,1.845,0.937857,All
2.06841,0.938491,0.846806,0.939125,1.86287,0.938491,All
2.09274,0.939125,0.851226,0.939759,1.86435,0.939125,All
2.10203,0.939759,0.851816,0.940393,1.86512,0.939759,All
2.11972,0.940393,0.859884,0.941027,1.86942,0.940393,All
2.12037,0.941027,0.871388,0.941661,1.87195,0.941027,All
2.12629,0.941661,0.879199,0.942295,1.87215,0.941661,All
2.13429,0.942295,0.893081,0.94293,1.89073,0.942295,All
2.14566,0.94293,0.898853,0.943564,1.89755,0.94293,All
2.15686,0.943564,0.901846,0.944198,1.903,0.943564,All
2.16067,0.944198,0.902427,0.944832,1.9079,0.944198,All
2.18889,0.944832,0.907509,0.945466,1.92558,0.944832,All
2.18979,0.945466,0.909362,0.9461,1.93977,0.945466,All
2.1945,0.9461,0.917146,0.946734,1.94098,0.9461,All
2.22719,0.946734,0.921003,0.947368,1.95479,0.946734,All
2.24439,0.947368,0.924767,0.948003,1.96434,0.947368,All
2.30234,0.948003,0.932967,0.948637,1.9777,0.948003,All
2.30306,0.948637,0.933044,0.949271,1.99388,0.948637,All
2.3162,0.949271,0.933815,0.949905,2.00803,0.949271,All
2.32222,0.949905,0.935447,0.950539,2.01381,0.949905,All
2.33603,0.950539,0.937107,0.951173,2.01568,0.950539,All
2.3416,0.951173,0.937864,0.951807,2.01917,0.951173,All
2.34749,0.951807,0.943033,0.952441,2.0207,0.951807,All
2.35137,0.952441,0.947528,0.953075,2.03264,0.952441,All
2.35845,0.953075,0.96601,0.95371,2.03748,0.953075,All
2.35869,0.95371,0.97384,0.954344,2.06043,0.95371,All
2.38975,0.954344,0.975013,0.954978,2.06737,0.954344,All
2.40217,0.954978,0.977471,0.955612,2.06965,0.954978,All
2.40554,0.955612,0.990141,0.956246,2.0718,0.955612,All
2.42667,0.956246,1.0182,0.95688,2.07259,0.956246,All
2.4565,0.95688,1.02731,0.957514,2.07974,0.95688,All
2.47347,0.957514,1.04509,0.958148,2.08088,0.957514,All
2.49307,0.958148,1.04741,0.958782,2.08143,0.958148,All
2.5021,0.958782,1.05393,0.959417,2.08202,0.958782,All
2.51465,0.959417,1.063,0.960051,2.08498,0.959417,All
2.52365,0.960051,1.06628,0.960685,2.0876,0.960051,All
2.53249,0.960685,1.086,0.961319,2.10402,0.960685,All
2.55545,0.961319,1.08611,0.961953,2.13959,0.961319,All
2.55964,0.961953,1.09369,0.962587,2.14207,0.961953,All
2.57295,0.962587,1.10226,0.963221,2.16233,0.962587,All
2.60467,0.963221,1.11843,0.963855,2.17263,0.963221,All
2.66547,0.963855,1.12559,0.96449,2.17608,0.963855,All
2.66877,0.96449,1.13326,0.965124,2.18794,0.96449,All
2.67258,0.965124,1.13386,0.965758,2.20407,0.965124,All
2.68399,0.965758,1.13861,0.966392,2.21103,0.965758,All
2.69334,0.966392,1.16267,0.967026,2.2168,0.966392,All
2.77192,0.967026,1.17598,0.96766,2.22374,0.967026,All
2.79061,0.96766,1.17901,0.968294,2.24516,0.96766,All
2.81759,0.968294,1.21271,0.968928,2.25145,0.968294,All
2.85635,0.968928,1.22721,0.969562,2.25209,0.968928,All
2.85956,0.969562,1.2277,0.970197,2.25266,0.969562,All
2.86208,0.970197,1.2415,0.970831,2.2558,0.970197,All
2.87885,0.970831,1.24739,0.971465,2.28264,0.970831,All
2.90713,0.971465,1.2552,0.972099,2.36417,0.971465,All
2.93274,0.972099,1.26061,0.972733,2.36504,0.972099,All
2.93297,0.972733,1.2717,0.973367,2.37173,0.972733,All
2.94165,0.973367,1.28423,0.974001,2.379,0.973367,All
2.94215,0.974001,1.28945,0.974635,2.39538,0.974001,All
