V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
105.594,0.861139,5.07708,0.861139,All
105.597,0.862138,5.07869,0.862138,All
105.626,0.863137,5.09247,0.863137,All
105.676,0.864136,5.12234,0.864136,All
105.85,0.865135,5.12289,0.865135,All
106.414,0.866134,5.12535,0.866134,All
106.445,0.867133,5.15767,0.867133,All
106.859,0.868132,5.24998,0.868132,All
107.022,0.869131,5.27049,0.869131,All
107.042,0.87013,5.2893,0.87013,All
107.47,0.871129,5.33181,0.871129,All
107.602,0.872128,5.33683,0.872128,All
107.676,0.873127,5.34173,0.873127,All
107.873,0.874126,5.35424,0.874126,All
108.071,0.875125,5.35534,0.875125,All
108.383,0.876124,5.41016,0.876124,All
108.404,0.877123,5.42511,0.877123,All
108.836,0.878122,5.4281,0.878122,All
108.845,0.879121,5.43479,0.879121,All
108.93,0.88012,5.46854,0.88012,All
108.944,0.881119,5.51179,0.881119,All
109.647,0.882118,5.51869,0.882118,All
109.688,0.883117,5.52647,0.883117,All
110.161,0.884116,5.52668,0.884116,All
110.267,0.885115,5.52943,0.885115,All
110.478,0.886114,5.53499,0.886114,All
111.217,0.887113,5.54416,0.887113,All
111.896,0.888112,5.54563,0.888112,All
112.206,0.889111,5.56819,0.889111,All
112.661,0.89011,5.59935,0.89011,All
112.716,0.891109,5.60251,0.891109,All
112.857,0.892108,5.77598,0.892108,All
113.349,0.893107,5.78184,0.893107,All
113.397,0.894106,5.81283,0.894106,All
113.456,0.895105,5.81861,0.895105,All
113.697,0.896104,5.82357,0.896104,All
114.687,0.897103,5.84704,0.897103,All
115.188,0.898102,5.85851,0.898102,All
115.464,0.899101,5.85872,0.899101,All
115.602,0.9001,5.87294,0.9001,All
115.747,0.901099,5.87551,0.901099,All
116.102,0.902098,5.88187,0.902098,All
116.213,0.903097,5.8878,0.903097,All
116.429,0.904096,5.88967,0.904096,All
116.637,0.905095,5.90765,0.905095,All
116.655,0.906094,5.91817,0.906094,All
116.668,0.907093,5.91997,0.907093,All
116.927,0.908092,5.95945,0.908092,All
117.031,0.909091,5.99581,0.909091,All
117.38,0.91009,5.99975,0.91009,All
117.47,0.911089,6.01759,0.911089,All
117.616,0.912088,6.04462,0.912088,All
119.077,0.913087,6.06191,0.913087,All
119.333,0.914086,6.07099,0.914086,All
119.969,0.915085,6.08332,0.915085,All
120.07,0.916084,6.10689,0.916084,All
120.698,0.917083,6.11949,0.917083,All
121.438,0.918082,6.17287,0.918082,All
121.522,0.919081,6.17874,0.919081,All
122.475,0.92008,6.17927,0.92008,All
122.861,0.921079,6.19458,0.921079,All
123.735,0.922078,6.21544,0.922078,All
123.929,0.923077,6.24758,0.923077,All
124.603,0.924076,6.25293,0.924076,All
124.812,0.925075,6.317,0.925075,All
125.518,0.926074,6.35887,0.926074,All
125.814,0.927073,6.39128,0.927073,All
126.25,0.928072,6.45738,0.928072,All
126.294,0.929071,6.48527,0.929071,All
126.423,0.93007,6.60366,0.93007,All
126.49,0.931069,6.65724,0.931069,All
127.184,0.932068,6.74141,0.932068,All
127.567,0.933067,6.76485,0.933067,All
128.256,0.934066,6.82274,0.934066,All
128.378,0.935065,6.83062,0.935065,All
128.631,0.936064,6.8567,0.936064,All
129.116,0.937063,6.86954,0.937063,All
129.611,0.938062,6.91111,0.938062,All
130.147,0.939061,6.92615,0.939061,All
130.162,0.94006,6.9312,0.94006,All
130.938,0.941059,6.98724,0.941059,All
131.404,0.942058,7.00728,0.942058,All
131.884,0.943057,7.08313,0.943057,All
133.89,0.944056,7.10762,0.944056,All
134.669,0.945055,7.26278,0.945055,All
135.353,0.946054,7.3035,0.946054,All
135.438,0.947053,7.31623,0.947053,All
135.925,0.948052,7.32462,0.948052,All
138.318,0.949051,7.33018,0.949051,All
138.381,0.95005,7.35194,0.95005,All
138.798,0.951049,7.3547,0.951049,All
140.272,0.952048,7.37599,0.952048,All
141.436,0.953047,7.37999,0.953047,All
144.003,0.954046,7.62622,0.954046,All
144.256,0.955045,7.65678,0.955045,All
144.699,0.956044,7.70188,0.956044,All
145.752,0.957043,7.79265,0.957043,All
147.879,0.958042,7.7992,0.958042,All
149.014,0.959041,7.83804,0.959041,All
149.487,0.96004,7.92161,0.96004,All
149.875,0.961039,7.95386,0.961039,All
149.913,0.962038,7.96881,0.962038,All
151.263,0.963037,7.97318,0.963037,All
153.261,0.964036,7.99494,0.964036,All
153.83,0.965035,8.00539,0.965035,All
155.118,0.966034,8.05134,0.966034,All
157.939,0.967033,8.09064,0.967033,All
159.25,0.968032,8.11261,0.968032,All
161.197,0.969031,8.19974,0.969031,All
162.445,0.97003,8.20675,0.97003,All
163.41,0.971029,8.35921,0.971029,All
164.139,0.972028,8.41809,0.972028,All
167.842,0.973027,8.50548,0.973027,All
169.704,0.974026,8.56796,0.974026,All
171.998,0.975025,8.61332,0.975025,All
172.247,0.976024,8.69483,0.976024,All
172.508,0.977023,8.77034,0.977023,All
175.063,0.978022,8.77605,0.978022,All
177.685,0.979021,8.93663,0.979021,All
179.8,0.98002,8.97537,0.98002,All
180.321,0.981019,9.29047,0.981019,All
180.853,0.982018,9.32559,0.982018,All
182.818,0.983017,9.42456,0.983017,All
183.58,0.984016,9.56567,0.984016,All
184.861,0.985015,9.60371,0.985015,All
184.91,0.986014,9.60643,0.986014,All
187.76,0.987013,9.66942,0.987013,All
190.304,0.988012,9.8002,0.988012,All
209.89,0.989011,9.84409,0.989011,All
211.947,0.99001,9.86487,0.99001,All
216.62,0.991009,10.1325,0.991009,All
221.811,0.992008,10.2261,0.992008,All
231.446,0.993007,10.3366,0.993007,All
241.78,0.994006,10.4033,0.994006,All
250.453,0.995005,10.4213,0.995005,All
250.791,0.996004,10.5844,0.996004,All
261.003,0.997003,10.6207,0.997003,All
261.719,0.998002,10.8045,0.998002,All
273.568,0.999001,10.8358,0.999001,All
337.026,1,11.8789,1,All
603.727,1,44.1415,1,All
