V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
-0.23444,0.0769231,-1.28149,0.0769231,All
-0.232759,0.0779221,-1.27587,0.0779221,All
-0.232698,0.0789211,-1.2657,0.0789211,All
-0.229028,0.0799201,-1.26501,0.0799201,All
-0.227908,0.0809191,-1.25299,0.0809191,All
-0.227719,0.0819181,-1.25038,0.0819181,All
-0.227106,0.0829171,-1.24775,0.0829171,All
-0.226479,0.0839161,-1.2475,0.0839161,All
-0.225033,0.0849151,-1.23444,0.0849151,All
-0.224624,0.0859141,-1.2294,0.0859141,All
-0.223956,0.0869131,-1.22751,0.0869131,All
-0.223656,0.0879121,-1.22296,0.0879121,All
-0.22335,0.0889111,-1.22287,0.0889111,All
-0.218746,0.0899101,-1.22165,0.0899101,All
-0.218441,0.0909091,-1.22008,0.0909091,All
-0.21449,0.0919081,-1.21545,0.0919081,All
-0.214192,0.0929071,-1.21431,0.0929071,All
-0.213522,0.0939061,-1.21297,0.0939061,All
-0.213257,0.0949051,-1.21092,0.0949051,All
-0.212822,0.0959041,-1.20524,0.0959041,All
-0.212766,0.0969031,-1.20162,0.0969031,All
-0.212468,0.0979021,-1.19813,0.0979021,All
-0.211997,0.0989011,-1.19759,0.0989011,All
-0.211921,0.0999001,-1.19539,0.0999001,All
-0.211881,0.100899,-1.18607,0.100899,All
-0.209803,0.101898,-1.17991,0.101898,All
-0.208497,0.102897,-1.17595,0.102897,All
-0.206608,0.103896,-1.16857,0.103896,All
-0.205816,0.104895,-1.16764,0.104895,All
-0.204083,0.105894,-1.16287,0.105894,All
-0.19943,0.106893,-1.16021,0.106893,All
-0.199152,0.107892,-1.15721,0.107892,All
-0.198556,0.108891,-1.15475,0.108891,All
-0.196445,0.10989,-1.14687,0.10989,All
-0.195552,0.110889,-1.14238,0.110889,All
-0.195551,0.111888,-1.13206,0.111888,All
-0.193807,0.112887,-1.13002,0.112887,All
-0.192842,0.113886,-1.12995,0.113886,All
-0.192482,0.114885,-1.12948,0.114885,All
-0.192235,0.115884,-1.12939,0.115884,All
-0.19159,0.116883,-1.12756,0.116883,All
-0.190224,0.117882,-1.11713,0.117882,All
-0.186448,0.118881,-1.11497,0.118881,All
-0.185423,0.11988,-1.10601,0.11988,All
-0.185113,0.120879,-1.10157,0.120879,All
-0.184281,0.121878,-1.09946,0.121878,All
-0.18338,0.122877,-1.09226,0.122877,All
-0.182855,0.123876,-1.09124,0.123876,All
-0.181427,0.124875,-1.08571,0.124875,All
-0.18097,0.125874,-1.08183,0.125874,All
-0.180798,0.126873,-1.07883,0.126873,All
-0.17999,0.127872,-1.07044,0.127872,All
-0.179894,0.128871,-1.06669,0.128871,All
-0.179641,0.12987,-1.06644,0.12987,All
-0.1796,0.130869,-1.06475,0.130869,All
-0.177611,0.131868,-1.06467,0.131868,All
-0.176824,0.132867,-1.05814,0.132867,All
-0.17594,0.133866,-1.05311,0.133866,All
-0.173307,0.134865,-1.05103,0.134865,All
-0.171987,0.135864,-1.04946,0.135864,All
-0.171886,0.136863,-1.0492,0.136863,All
-0.170821,0.137862,-1.03968,0.137862,All
-0.169507,0.138861,-1.03937,0.138861,All
-0.169279,0.13986,-1.03844,0.13986,All
-0.168631,0.140859,-1.03648,0.140859,All
-0.168554,0.141858,-1.03425,0.141858,All
-0.155648,0.142857,-1.02831,0.142857,All
-0.155338,0.143856,-1.02786,0.143856,All
-0.154681,0.144855,-1.02246,0.144855,All
-0.153907,0.145854,-1.01958,0.145854,All
-0.152466,0.146853,-1.01882,0.146853,All
-0.150188,0.147852,-1.01634,0.147852,All
-0.143969,0.148851,-1.01511,0.148851,All
-0.143849,0.14985,-1.01354,0.14985,All
-0.143145,0.150849,-1.00741,0.150849,All
-0.143014,0.151848,-1.00592,0.151848,All
-0.142821,0.152847,-1.00106,0.152847,All
-0.141742,0.153846,-1.00044,0.153846,All
-0.141565,0.154845,-0.996469,0.154845,All
-0.140467,0.155844,-0.995878,0.155844,All
-0.139213,0.156843,-0.994654,0.156843,All
-0.138397,0.157842,-0.992962,0.157842,All
-0.136895,0.158841,-0.992364,0.158841,All
-0.136476,0.15984,-0.988933,0.15984,All
-0.136397,0.160839,-0.986639,0.160839,All
-0.136236,0.161838,-0.986636,0.161838,All
-0.135329,0.162837,-0.986141,0.162837,All
-0.134994,0.163836,-0.981657,0.163836,All
-0.134171,0.164835,-0.981649,0.164835,All
-0.13387,0.165834,-0.980964,0.165834,All
-0.132718,0.166833,-0.980109,0.166833,All
-0.13169,0.167832,-0.9795,0.167832,All
-0.12925,0.168831,-0.976803,0.168831,All
-0.128602,0.16983,-0.970839,0.16983,All
-0.128425,0.170829,-0.967987,0.170829,All
-0.126807,0.171828,-0.963267,0.171828,All
-0.126496,0.172827,-0.962855,0.172827,All
-0.125784,0.173826,-0.962409,0.173826,All
-0.124168,0.174825,-0.95886,0.174825,All
-0.124116,0.175824,-0.956241,0.175824,All
-0.123877,0.176823,-0.952041,0.176823,All
-0.123571,0.177822,-0.95196,0.177822,All
-0.122775,0.178821,-0.948166,0.178821,All
-0.122302,0.17982,-0.947932,0.17982,All
-0.118619,0.180819,-0.945756,0.180819,All
